catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
1001,1.7925,3.0163,2.3243,2.5361,2.4748,1.2759,0.9307,0.5552,0.2536,0.2391,0.2651,0.9425,0.0647,10.2809,0.0657,8.6451,0.0685,6.7242,0.0912,4.2235,0.2045,2.9731,0.0495,296.5333,86.0667,4.7667,29.3696,15.9667,5.6768,0.7397,0.2852,119.9
2001,2.4311,3.562,2.954,3.2466,3.3335,1.9096,1.6143,1.0755,0.7054,0.5444,0.5667,1.3035,0.2866,13.7398,0.2916,10.8252,0.2999,7.9247,0.3752,4.8856,0.5474,3.6464,0.1573,272.2667,78.8667,5.7333,22.6535,19.2333,4.9135,1.0458,0.4091,125.2
2002,3.2935,4.3431,3.4355,3.8257,3.7883,2.1255,1.744,0.9509,0.5934,0.5587,0.7273,1.8367,0.1038,18.1875,0.1063,14.6348,0.112,10.2932,0.1954,6.0831,0.4918,4.3911,0.0507,285.2,66.2667,10.0667,11.0487,20.5333,4.613,1.0377,0.6927,110.5333
3003,6.3672,7.1627,5.8654,6.8738,6.4193,4.2481,3.1994,1.6464,1.0063,1.5837,1.6569,4.4658,0.0284,33.9903,0.0339,23.6599,0.0526,16.6936,0.3716,10.2827,1.0928,7.6766,0.0133,235.3,108.9,13.1,7.1869,30.0333,3.1288,2.8427,1.8335,151.0667
4001,5.5015,7.3181,6.5499,7.3011,6.826,5.27,3.9682,2.7999,1.8163,1.6513,1.7159,3.1795,0.9979,17.2058,1.0133,15.7424,1.0538,13.5025,1.282,9.766,1.6596,7.7791,0.2395,280.3333,88.6667,3.9667,30.3106,10.5667,9.9809,0.6653,0.3723,91.1667
4003,3.378,4.7888,3.9392,4.7754,4.286,3.2,2.2515,1.6033,0.9811,0.792,0.764,1.3609,0.4395,19.8933,0.4495,15.9791,0.4647,11.8879,0.5457,6.9327,0.7335,5.0814,0.1748,259.5333,98.4,6.0333,23.114,16.4333,5.6474,1.6025,0.4971,101.7333
4005,7.5398,8.9005,7.1396,8.7232,7.4267,5.0971,3.896,2.0933,1.2697,1.4228,1.5331,4.2453,0.9104,37.5594,0.9161,28.0434,0.9204,20.8909,0.9841,12.6329,1.3001,9.3267,0.1903,242.1667,96.7,10.7,11.716,21.8,4.4205,3.5225,1.4794,117.9333
4006,8.08,9.4628,7.537,8.9932,7.8322,5.3224,4.2265,2.1519,1.3334,1.8192,1.8075,5.1678,0.6164,34.5342,0.6201,26.4088,0.6317,20.3632,0.8312,13.1913,1.4362,9.8232,0.1218,273.5,114.4,12.0,7.8339,19.5,4.9646,2.7812,1.4208,129.3
5003,6.4992,8.6855,8.097,9.3725,8.649,7.4525,5.7027,4.4053,3.2707,2.8412,2.615,3.8461,2.0663,20.3019,2.1005,18.2304,2.1538,16.2475,2.4245,12.4331,2.8063,9.7994,0.3678,273.8333,103.3,6.3333,16.7712,10.4667,10.185,1.0,0.4504,123.4667
6007,5.1891,7.1985,6.5993,7.4423,6.8519,5.6358,4.429,3.0737,2.1588,2.0565,2.0363,3.1565,1.092,16.2921,1.118,15.4352,1.1865,13.6503,1.5971,10.0349,2.0032,7.9074,0.2587,258.4,91.6,5.6,19.4216,11.2333,9.7841,0.6906,0.4014,84.2333
6008,4.3666,6.0501,4.5899,5.3937,4.8252,2.9071,1.9326,0.7832,0.204,0.2892,0.4184,1.5374,0.017,23.1378,0.0177,18.9188,0.0196,14.0528,0.0544,8.3871,0.2191,6.0633,0.0073,280.2667,97.1,5.2667,25.1217,15.6,6.094,1.4032,0.7571,90.9667
7001,3.3372,4.6665,3.486,4.124,3.6465,3.7193,2.3387,1.3931,1.3211,1.3685,1.6111,2.1479,0.5014,24.5421,0.5152,18.8839,0.5448,12.9747,0.7478,6.8294,1.1591,4.7158,0.1968,206.5,113.8667,14.0,6.8223,26.3333,3.5822,2.1881,0.936,135.0667
7002,2.5677,3.8423,2.7947,3.045,2.9191,2.715,1.5911,0.9711,0.9094,0.9658,1.2886,1.7383,0.1737,18.0887,0.1852,13.5896,0.2067,9.5971,0.3537,5.2109,0.7556,3.6706,0.0964,236.3,108.0667,11.4333,9.3036,19.7333,4.8315,1.2091,0.5298,130.8667
