catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
49001,1.0421,3.9964,4.7007,4.6997,3.8856,2.7384,2.0398,1.1442,0.6558,0.4055,0.3743,0.3735,0.1526,9.0215,0.1601,8.1628,0.1743,7.3661,0.2368,5.7162,0.3567,4.803,0.0783,276.0333,74.4667,3.9333,43.6847,6.9667,16.6536,0.3105,0.1775,148.4
49002,0.4443,1.5378,2.9748,3.3105,3.0375,2.224,1.6963,1.1581,0.7747,0.5121,0.3703,0.3011,0.2065,4.5542,0.2097,4.4535,0.2217,4.2635,0.2654,3.7181,0.3945,3.1866,0.144,178.0667,99.0333,2.3,59.6167,2.8667,42.5129,0.0836,0.0361,66.5333
49004,0.2939,1.496,2.7803,3.1629,2.8124,1.9438,1.3955,0.7639,0.3596,0.157,0.1054,0.1046,0.0454,5.1892,0.048,4.7113,0.0543,4.2323,0.0742,3.5493,0.1208,3.0186,0.041,268.6,94.1333,2.8333,58.3569,6.3333,16.3277,0.182,0.0933,140.6333
50001,0.6123,3.0442,3.7943,3.9024,3.134,2.0906,1.3799,0.5874,0.2049,0.073,0.0824,0.108,0.0153,8.4296,0.0167,7.5415,0.0203,6.3956,0.0387,4.7881,0.0709,3.9362,0.0124,280.7,79.1333,2.9333,57.7928,8.8333,10.4975,0.2675,0.1826,105.3
50002,1.2431,4.3785,4.1878,4.252,3.2541,2.0659,1.374,0.5427,0.2331,0.131,0.1743,0.2482,0.0298,10.9572,0.0315,9.5814,0.0367,7.8891,0.0639,5.6255,0.1272,4.4914,0.0195,298.1667,69.8667,5.2,35.7662,12.2667,6.9823,0.4417,0.3253,116.8667
50006,1.5433,4.8774,4.6179,4.5432,3.6198,2.4305,1.6199,0.7079,0.312,0.1899,0.2423,0.3054,0.046,11.0184,0.0482,9.8051,0.0532,8.1621,0.0961,6.0836,0.1838,4.8928,0.0248,297.0333,64.5333,4.0,49.064,8.0333,11.8973,0.3545,0.2237,100.0
50007,0.8095,3.7822,4.5367,4.7681,3.8563,2.5787,1.8105,0.8767,0.3932,0.1905,0.1537,0.1783,0.0454,11.6767,0.0495,9.331,0.0572,7.8099,0.0943,5.7583,0.1598,4.7745,0.028,274.2,77.6333,4.1333,42.3541,13.1667,6.5552,0.5604,0.3482,159.0
50008,0.7606,3.8441,4.0962,4.283,3.3064,2.1305,1.4114,0.5006,0.163,0.0534,0.0857,0.1084,0.0047,12.0499,0.0059,9.3839,0.0082,7.661,0.0249,5.4608,0.0581,4.3921,0.0045,294.6333,73.3333,5.0333,36.0894,15.1333,5.5625,0.6371,0.4179,158.7667
50011,0.8472,4.4523,5.4396,5.7031,4.6504,3.1751,2.3222,1.1201,0.4953,0.2122,0.1653,0.176,0.0358,13.7659,0.0392,11.1789,0.0462,9.3714,0.0876,6.8928,0.1701,5.7294,0.0183,257.3333,75.3333,3.9667,44.6094,13.2,6.5045,0.6539,0.3854,151.6
51001,0.1081,0.3985,1.0067,1.5845,1.8182,1.56,1.2725,0.8437,0.4588,0.2004,0.082,0.0522,0.0223,2.7505,0.0231,2.5785,0.0249,2.3835,0.0366,2.0418,0.1115,1.7012,0.0305,182.1333,137.5667,2.8667,59.9511,6.3667,7.4437,0.0927,0.0449,133.5
52004,0.4127,1.7304,2.3355,2.6041,2.2179,1.6587,1.2292,0.8351,0.5793,0.3817,0.2668,0.2078,0.136,6.8963,0.1379,5.5914,0.145,4.5084,0.1799,3.1629,0.2852,2.5665,0.1208,116.1,90.4667,5.1333,30.8222,15.0333,5.5738,0.4499,0.1931,136.6667
52005,0.1274,0.6076,1.4248,2.0951,2.1451,1.7142,1.368,0.8477,0.4356,0.1754,0.0686,0.0452,0.0172,3.8751,0.0181,3.4923,0.0201,3.1163,0.0327,2.5207,0.0964,2.0548,0.021,192.1333,131.1,3.3333,51.5287,9.5667,6.902,0.1546,0.0833,143.1333
52006,0.1107,0.6075,1.2181,1.707,1.6946,1.3186,1.0598,0.6198,0.3378,0.1165,0.0447,0.0287,0.0084,4.2949,0.0091,3.6904,0.0107,3.0071,0.0203,2.1828,0.0632,1.6751,0.0142,246.4333,121.1667,4.4667,38.7449,12.9333,5.5834,0.1717,0.1216,112.7
52007,0.3833,1.8715,2.5427,2.7472,2.2712,1.569,1.099,0.6208,0.3229,0.1327,0.0816,0.0848,0.0275,7.0651,0.0292,6.0978,0.0334,4.9025,0.0514,3.3929,0.0962,2.7266,0.0289,261.4,87.2333,3.9667,43.2068,13.7667,6.4331,0.3094,0.2144,115.5
52009,0.5349,1.6,2.3544,2.4998,2.2861,1.8398,1.429,0.947,0.6255,0.4062,0.3006,0.2527,0.1414,3.9497,0.145,3.7459,0.1528,3.4726,0.2027,2.8401,0.3138,2.4873,0.1195,241.8,96.7333,4.1333,39.0794,7.9,11.7067,0.1206,0.0765,107.5333
52010,0.2956,1.1229,1.7537,2.0368,1.8303,1.3974,0.9703,0.5369,0.2972,0.1573,0.1126,0.0977,0.0283,4.3704,0.0301,3.8392,0.0341,3.2251,0.0563,2.4013,0.1148,1.9842,0.0375,251.9,94.6667,4.0,44.14,12.2333,6.415,0.1903,0.132,115.3667
52011,0.1854,1.0618,1.6187,1.7442,1.4734,0.9651,0.5538,0.233,0.0957,0.0442,0.0376,0.0436,0.0061,3.7809,0.0065,3.3791,0.0077,2.9076,0.0142,2.126,0.0328,1.7228,0.0115,267.4667,87.7333,3.7333,48.5666,7.9667,11.3993,0.1265,0.0839,104.2333
52015,0.1931,0.5329,1.0293,1.4181,1.5611,1.411,1.2587,0.9119,0.5911,0.3307,0.1773,0.1153,0.0536,2.4408,0.0561,2.2214,0.0589,2.0498,0.0875,1.7625,0.2044,1.5196,0.0714,157.7,133.5667,3.8667,48.3498,8.1333,5.929,0.0864,0.0434,141.4
52016,0.244,0.5902,1.0697,1.4039,1.5115,1.3291,1.1948,0.9322,0.6386,0.3747,0.2056,0.1489,0.0808,2.4282,0.0833,2.2504,0.0886,2.0496,0.1183,1.7167,0.243,1.4634,0.1079,170.1333,136.7,5.6,32.7573,8.6667,4.58,0.1138,0.0566,145.8333
53005,0.3796,1.3373,2.2699,2.6348,2.4568,1.9051,1.4517,0.9078,0.48,0.2374,0.151,0.1318,0.0672,4.3298,0.0691,4.0171,0.0741,3.61,0.1004,2.9662,0.1708,2.5523,0.0613,262.2667,107.6667,3.1333,48.8411,8.8333,10.3402,0.1428,0.0926,109.3
53006,0.2422,1.1525,1.8534,2.1924,1.8445,1.3098,0.8796,0.4281,0.1743,0.0737,0.0526,0.0517,0.0119,4.8856,0.013,4.2769,0.0154,3.5602,0.0298,2.572,0.0559,2.0922,0.0174,274.2667,100.0333,3.7333,46.459,12.0667,7.3696,0.2049,0.1482,113.2667
53007,0.2662,1.0614,1.8463,2.2608,2.1325,1.7148,1.3431,0.8302,0.4504,0.1863,0.0952,0.0784,0.0263,4.3964,0.0278,3.8998,0.0316,3.3272,0.0513,2.6328,0.1166,2.191,0.0303,275.2667,112.8667,3.6,45.6011,12.8667,6.1482,0.1867,0.13,116.0667
53008,0.1359,0.6127,1.4288,1.9663,1.8849,1.4053,0.9839,0.5113,0.1911,0.0603,0.0349,0.0301,0.0075,3.2714,0.0088,3.0632,0.0104,2.7728,0.0194,2.2768,0.0412,1.8713,0.0127,218.5667,124.5333,2.5,60.9783,6.1,15.4644,0.0947,0.0573,98.0333
53009,0.5529,1.7461,2.6586,2.9017,2.6505,2.0493,1.5778,1.0053,0.561,0.3062,0.217,0.2024,0.1035,4.8161,0.1063,4.4332,0.1137,4.0003,0.1507,3.2688,0.2359,2.8411,0.0823,271.1333,97.9,3.3,47.3978,8.7333,10.6858,0.1529,0.1008,111.8
53013,0.3283,1.0166,1.6024,1.8506,1.7199,1.3775,1.0295,0.6964,0.4402,0.2545,0.1703,0.1323,0.0743,3.6311,0.0762,3.1852,0.0805,2.7439,0.1049,2.1304,0.1839,1.8191,0.0898,208.8667,100.2,4.1667,37.5009,10.0333,9.7802,0.1392,0.0851,109.3667
53017,0.186,0.9316,1.6962,2.1003,1.8355,1.3683,0.9489,0.4772,0.1762,0.0612,0.0425,0.0401,0.0096,4.2078,0.0104,3.5704,0.0123,3.1189,0.0229,2.3948,0.0467,1.9848,0.0146,276.8667,111.0,3.9,45.0139,11.2333,8.1672,0.2011,0.1166,153.4
53018,0.2512,1.061,1.9035,2.2221,1.9697,1.439,0.9787,0.506,0.214,0.0898,0.0641,0.0606,0.0175,3.7371,0.0185,3.4945,0.021,3.17,0.0339,2.5311,0.0671,2.1252,0.0232,257.6333,98.9333,3.1333,50.4417,7.7,11.6667,0.118,0.0791,104.7667
53022,0.2149,0.8075,1.5504,1.9606,1.8659,1.4401,1.0484,0.6016,0.2915,0.131,0.0806,0.0669,0.0279,3.248,0.0292,3.0654,0.0322,2.7839,0.0469,2.2628,0.0911,1.8883,0.0378,243.0667,114.7333,2.8333,56.0811,8.6333,9.5524,0.1041,0.0691,105.6
53023,0.2234,0.967,1.9697,2.3534,2.1714,1.593,1.126,0.6223,0.2692,0.1122,0.0712,0.0623,0.023,3.3336,0.0245,3.2247,0.028,3.052,0.0427,2.6096,0.0803,2.2487,0.0281,225.8,104.6,2.2667,64.5667,4.1667,25.9147,0.0747,0.0431,89.0333
53028,0.5103,1.6824,2.5916,2.6576,2.2822,1.6512,1.2091,0.7679,0.4275,0.2402,0.1812,0.1749,0.073,4.307,0.0754,4.1592,0.0815,3.8583,0.1122,3.1199,0.1895,2.6365,0.0667,234.3667,92.2667,3.2333,48.0972,4.0,28.1053,0.0848,0.0574,61.4
54001,0.1716,0.6609,1.3687,1.9045,2.0322,1.5747,1.2612,0.7955,0.4346,0.1821,0.0794,0.0606,0.0258,3.1447,0.0269,3.066,0.0293,2.838,0.0475,2.296,0.1072,1.9074,0.0324,262.0667,126.3,3.2333,49.6306,5.7667,13.2579,0.0678,0.0525,71.1667
54002,0.0958,0.3434,0.6489,0.8911,0.9348,0.8108,0.6124,0.3446,0.1866,0.0842,0.054,0.0441,0.0144,1.8608,0.0152,1.7287,0.0167,1.5196,0.0264,1.1611,0.0603,0.915,0.0383,199.0,132.0333,3.8667,42.5583,9.4667,6.6097,0.069,0.0436,106.9
54004,0.6142,1.1595,1.3006,1.3866,1.3221,1.1764,0.9988,0.7707,0.6639,0.4957,0.4639,0.3839,0.2415,3.4574,0.2456,2.8996,0.2594,2.3037,0.322,1.6826,0.4317,1.4309,0.2884,203.6333,112.0333,13.4,10.7605,22.0,3.9399,0.2277,0.1258,164.1667
