catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
1001,1.7788,2.2334,2.2774,1.8306,1.7874,1.3557,0.7454,0.3765,0.2691,0.2448,0.2623,0.9526,0.0517,11.9232,0.0532,9.7971,0.0554,7.2752,0.0749,3.5659,0.1653,2.4331,0.0479,285.7333,75.1333,4.2,37.3292,15.1,4.7105,0.7026,0.2476,106.8667
2001,2.0181,2.7156,2.4775,2.4261,2.2267,1.9609,1.2636,0.8277,0.5919,0.4718,0.4951,0.9976,0.2136,14.8235,0.2166,11.6819,0.2234,8.1242,0.271,4.0316,0.4199,2.8711,0.1463,288.8667,83.5667,5.4333,31.5129,16.5,3.8204,0.8658,0.3111,113.0
2002,2.661,3.4331,2.8848,2.785,2.5083,2.288,1.341,0.6973,0.5213,0.4342,0.5565,1.4015,0.0937,18.911,0.0956,15.3455,0.0997,10.223,0.1449,5.0486,0.3355,3.4859,0.0556,290.3,77.8667,10.6667,12.3671,17.6333,3.8826,0.8751,0.5493,105.2333
3003,4.4599,5.7308,4.8313,4.6753,4.913,4.362,2.5431,1.4231,0.8654,1.0876,1.5214,3.4791,0.0381,30.2681,0.0437,22.8209,0.0568,15.9706,0.243,8.7292,0.7857,6.0824,0.0178,262.8,93.8,12.8333,9.0353,26.2333,2.8517,2.2629,1.4264,146.3667
4001,3.8698,5.3417,4.9406,5.2246,5.4588,4.7957,3.5705,2.4914,1.7163,1.4505,1.5392,2.6442,0.899,14.4023,0.9142,13.0372,0.9477,11.0085,1.1387,7.6708,1.4755,5.9816,0.2723,293.1,104.4,5.0333,32.1004,9.7,6.7877,0.5111,0.2717,89.7
4003,2.5221,3.3223,3.1018,3.2802,3.4471,2.8245,1.7642,1.2456,0.9957,0.6959,0.588,1.0139,0.3498,17.8151,0.3523,14.0868,0.358,10.3613,0.4154,5.3898,0.5964,3.8389,0.1743,257.6333,92.3333,7.3667,22.2943,14.2667,4.8302,1.2593,0.358,92.0667
4005,4.879,6.8557,5.594,6.2616,6.294,5.0046,3.2316,1.8324,1.2325,1.1756,1.4142,3.5693,0.8746,34.0172,0.8759,24.6527,0.8823,17.3272,0.9216,10.3542,1.1453,7.3881,0.2304,276.6333,100.4,13.9333,10.0653,19.9,3.9848,2.7501,1.0901,110.6333
4006,5.216,7.3481,5.9432,6.5263,6.6894,5.4036,3.5121,2.0093,1.2591,1.4135,1.7676,4.2968,0.5697,30.0949,0.5731,23.8131,0.5871,17.5124,0.7151,10.9225,1.2095,7.8858,0.1424,284.3667,103.8333,11.7,9.5473,17.9667,4.338,2.1904,1.062,123.4
5003,4.3821,6.3103,6.1308,6.9565,7.2813,6.4302,5.3395,4.1002,3.0942,2.5716,2.3885,3.4312,1.8632,15.6477,1.8903,14.5759,1.9343,13.0526,2.1585,9.8396,2.5291,7.7638,0.4082,298.8667,107.9667,8.0667,23.3774,9.2667,7.3906,0.778,0.3317,120.0
6007,3.5964,4.956,4.8175,5.5686,5.7191,4.8605,4.0474,2.9967,2.1327,1.9105,1.8674,2.81,0.9949,14.0398,1.0185,13.1731,1.0759,11.2716,1.3956,7.9534,1.8277,6.165,0.2923,272.7667,139.2667,6.6,21.654,10.7,6.7002,0.5453,0.3057,84.4
6008,2.8686,3.9117,3.4344,3.9995,3.9367,2.6571,1.6073,0.6441,0.2999,0.2228,0.252,1.3299,0.0175,20.6241,0.018,16.6502,0.0197,11.4639,0.0394,6.4503,0.1449,4.4957,0.0102,295.8333,101.5,5.9667,25.7833,14.1,5.7432,1.0324,0.5395,86.0667
7001,2.8213,3.0089,2.9515,3.2887,3.5288,2.7744,1.8675,1.4294,1.3772,1.4182,1.3291,1.7995,0.5258,22.6086,0.538,16.982,0.5627,11.3292,0.7286,5.5644,1.0874,3.8865,0.2463,244.4333,127.8667,13.9,6.5536,24.3667,3.287,1.5985,0.6924,136.1667
7002,2.4105,2.4357,2.4076,2.6442,2.7233,2.0807,1.3702,0.9656,0.9665,1.0437,1.0049,1.3156,0.181,18.5129,0.1914,13.7113,0.2111,9.4726,0.3353,4.5688,0.6693,3.1357,0.1193,234.6333,115.5667,9.8333,11.3664,18.2333,4.0788,0.9653,0.4185,132.5333
7003,0.6751,0.6932,0.8651,1.0319,1.1136,1.1396,0.9149,0.6638,0.582,0.4439,0.3466,0.3218,0.0517,6.6982,0.0566,5.4858,0.0671,3.7,0.1319,1.939,0.2829,1.3268,0.0874,223.8,139.2,9.7667,17.4275,9.9667,5.1257,0.2264,0.1194,91.3667
7005,1.5765,1.4594,1.5511,1.7366,1.5621,1.2757,0.8136,0.6419,0.7007,0.64,0.6526,0.7717,0.2007,16.4684,0.2044,12.2706,0.2084,7.9693,0.2476,3.3172,0.4247,2.0586,0.1897,249.3667,121.2,8.3667,19.4286,15.6,4.6396,0.8154,0.2508,103.8667
7006,1.1404,1.0322,1.1185,1.3143,1.3856,1.3886,1.1659,1.038,1.0287,0.9637,0.778,0.7667,0.1125,9.9404,0.1233,8.2148,0.1474,5.5378,0.318,2.5796,0.6101,1.7449,0.1328,175.6,155.5667,17.1667,6.8993,14.5333,3.9097,0.465,0.259,99.7667
8004,2.0311,2.2859,2.44,2.5576,2.5062,2.2337,1.8631,1.3834,1.4006,1.4632,1.4003,1.3335,0.3281,13.787,0.3517,10.922,0.394,7.582,0.6706,3.9617,1.0864,2.9594,0.2033,232.1333,112.1333,11.2,10.6232,19.2,3.6092,0.7334,0.3204,133.9333
