catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
33033,0.2642,0.3586,0.441,0.5164,0.5535,0.5868,0.5611,0.5211,0.5138,0.438,0.3491,0.2768,0.1782,1.3302,0.1808,1.1957,0.1845,0.9871,0.2153,0.7302,0.2971,0.63,0.4222,150.8621,157.2069,3.6897,26.9474,5.1379,17.7763,0.0352,0.0156,84.1034
33034,0.1218,0.2383,0.391,0.4999,0.5471,0.5919,0.5107,0.4305,0.3687,0.2615,0.1707,0.1101,0.0443,1.0862,0.0456,1.0446,0.0477,0.9602,0.0693,0.7653,0.1513,0.6191,0.1374,166.2759,145.6207,2.9655,34.2431,4.0,28.1129,0.0269,0.0131,72.8966
33035,0.0923,0.2125,0.3255,0.393,0.4243,0.4565,0.3893,0.3262,0.2895,0.1871,0.1001,0.063,0.0183,0.9777,0.0196,0.9175,0.0219,0.8279,0.042,0.6371,0.1066,0.4885,0.0841,177.2069,149.4138,4.2069,24.5021,4.8966,20.3473,0.0291,0.0152,85.5862
33039,0.1451,0.479,0.6969,0.9342,0.8949,0.8981,0.6745,0.4735,0.381,0.2583,0.1324,0.0826,0.0258,2.7804,0.0267,2.613,0.0294,2.2464,0.0548,1.4603,0.1438,1.0473,0.0607,196.5172,138.931,3.2759,30.779,6.6207,14.3508,0.077,0.0445,61.5172
33053,0.0081,0.0214,0.0534,0.0812,0.1196,0.1498,0.1399,0.108,0.0863,0.0614,0.0285,0.0114,0.0027,0.2533,0.0028,0.2347,0.003,0.2168,0.0046,0.1858,0.0176,0.1514,0.0368,156.4138,172.6897,2.3448,37.2724,1.6207,52.6575,0.0051,0.0025,68.7931
33054,0.3872,0.5492,0.8189,0.9819,1.089,1.0859,1.009,0.875,0.7405,0.6378,0.5156,0.4055,0.2589,1.4165,0.2616,1.3801,0.2666,1.3367,0.3009,1.2561,0.4346,1.1389,0.3565,159.1379,142.931,2.2069,41.9282,1.931,53.7428,0.0219,0.0093,73.1379
33058,0.1602,0.5715,0.8244,1.2014,1.0514,1.0133,0.732,0.5211,0.4442,0.2942,0.1532,0.0943,0.0315,5.2463,0.0328,4.1953,0.0354,3.0122,0.0596,1.779,0.1651,1.2496,0.0619,163.6552,118.3103,3.1034,32.558,11.2759,9.478,0.1916,0.0914,90.1034
34002,0.0977,0.2622,0.425,0.5784,0.5577,0.6137,0.4721,0.3762,0.312,0.1656,0.0849,0.0542,0.0095,1.9827,0.0104,1.742,0.0123,1.393,0.0325,0.8935,0.0927,0.672,0.0376,199.4138,147.5517,5.1034,19.497,8.8621,10.3772,0.0799,0.0415,91.5517
34003,0.4878,0.5775,0.5728,0.6308,0.5826,0.6074,0.5658,0.5556,0.5923,0.5248,0.4925,0.4831,0.4238,1.6616,0.4244,1.525,0.426,1.3009,0.4412,0.8384,0.4784,0.6791,0.7727,144.8966,141.0,7.1724,10.5101,13.5862,7.8777,0.0727,0.028,83.2759
34004,0.2458,0.434,0.5954,0.6763,0.7028,0.7238,0.6651,0.5882,0.5471,0.4296,0.3047,0.2133,0.0972,1.4747,0.1001,1.4144,0.1048,1.2828,0.1508,0.9946,0.2739,0.8149,0.2113,168.931,153.5172,3.4483,28.5034,5.4138,18.6903,0.0431,0.0204,74.5172
