catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
1001,1.7941,2.8153,2.3153,2.7215,2.4942,1.3432,0.8927,0.4463,0.2232,0.1888,0.3104,0.9477,0.0618,10.0884,0.0628,8.4195,0.0654,6.5134,0.085,4.0693,0.1733,2.9547,0.0467,305.6,92.6333,5.0667,29.6038,16.1333,5.6953,0.7326,0.2831,118.7333
2001,2.2632,3.3788,2.918,3.5296,3.3057,2.1353,1.581,0.9572,0.6442,0.5111,0.5838,1.247,0.2707,13.1881,0.2828,10.3068,0.2913,7.558,0.355,4.7862,0.5045,3.6779,0.1493,290.4,105.3,5.8333,22.8764,19.6333,4.8917,1.0323,0.406,124.2
2002,2.9803,4.1683,3.3811,4.3084,3.7556,2.3763,1.62,0.7901,0.5547,0.5276,0.7443,1.767,0.1009,17.2637,0.1046,13.9495,0.1115,9.8971,0.1955,5.9878,0.4487,4.4755,0.0495,286.8333,88.5333,10.2333,11.9907,20.6667,4.5508,1.0271,0.6859,111.1
3003,5.5871,7.0353,5.6846,7.569,6.4583,4.4987,2.8793,1.506,1.1543,1.5103,1.7821,4.2314,0.0368,32.3954,0.0457,22.9939,0.0696,16.4295,0.3668,10.3945,1.1052,7.7116,0.0172,237.8667,80.9,13.9667,7.0069,30.3667,3.1121,2.7859,1.8244,151.7
4001,4.8149,6.94,6.473,8.0377,7.2018,5.452,3.8879,2.6578,1.766,1.6794,1.6701,3.0197,1.0169,16.7833,1.0404,15.4089,1.082,13.5039,1.2933,10.1657,1.6239,7.9918,0.2432,274.8333,105.2333,3.7,32.5619,11.0667,9.1955,0.6537,0.3688,92.0667
4003,2.9217,4.4861,3.972,5.326,4.3857,3.3407,2.1717,1.4282,0.9387,0.7564,0.7338,1.2607,0.4141,19.9068,0.4226,15.8557,0.431,11.9256,0.5261,7.0948,0.6964,5.1905,0.1625,249.0,96.7,6.3333,24.4894,16.1,5.7259,1.6411,0.4897,99.5333
4005,6.6603,8.6823,7.2285,9.7394,7.5648,5.3554,3.6006,1.9918,1.3019,1.3722,1.5203,3.919,0.9063,36.2894,0.9112,27.7162,0.9142,20.5933,0.9746,13.0976,1.2624,9.5756,0.1893,250.3667,100.7667,10.6333,11.6712,21.3333,4.4925,3.5441,1.4951,118.3667
4006,7.1259,9.2258,7.5744,10.0258,8.0855,5.6645,3.8363,2.0586,1.4399,1.7988,1.8506,4.7684,0.6252,34.8205,0.6289,26.8416,0.6438,20.4769,0.8162,13.5454,1.4436,10.0677,0.1239,276.1,101.0667,11.9667,7.9725,19.9,4.8878,2.7882,1.4277,130.5
5003,5.7546,8.2274,8.1099,10.1556,9.1994,7.5389,5.6622,4.2934,3.2684,2.8453,2.5757,3.6682,2.0211,20.964,2.0556,18.8802,2.1169,16.8823,2.3659,12.9532,2.7675,10.0628,0.36,269.9667,109.0667,5.9333,17.2444,10.6,9.9616,1.0042,0.4494,124.6
6007,4.6404,6.8034,6.6466,8.2401,7.4399,5.7209,4.2585,2.9459,2.1662,2.0863,1.9606,3.0291,1.1501,17.1993,1.175,16.2841,1.2386,14.3991,1.605,10.5194,1.9825,8.1937,0.2678,272.7667,107.8667,5.5333,19.2183,11.3,9.2443,0.6893,0.4025,84.5667
