catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
27003,0.8854,1.7492,2.7839,2.9195,2.7858,1.883,1.2559,0.9947,0.8747,0.6691,0.5107,0.4956,0.1429,8.2247,0.1506,7.3837,0.1688,6.0399,0.2591,3.9064,0.4852,3.0095,0.1138,205.5667,119.4333,7.2,21.6924,11.5333,7.4345,0.3822,0.2061,95.4333
27006,0.2891,0.614,1.3986,1.931,2.3151,1.8453,1.3157,1.1559,0.9694,0.6046,0.3357,0.2121,0.0568,7.3115,0.0594,6.1735,0.0649,4.6448,0.1013,2.8586,0.3073,2.1401,0.0576,171.5333,148.7,4.6667,36.456,9.1333,6.9142,0.27,0.1322,87.0333
27007,1.5346,3.0156,4.1101,4.0967,3.7698,2.1563,1.5015,1.0247,0.9236,0.6733,0.5904,0.7467,0.1024,16.099,0.1103,13.5033,0.1285,9.8945,0.2294,5.7401,0.4936,4.3385,0.064,275.3333,112.0,9.9667,14.0517,13.7667,6.3483,0.7517,0.4536,103.1333
27009,0.5739,1.1622,2.2282,2.5106,2.5425,1.5795,1.0358,0.7448,0.616,0.4225,0.3359,0.3197,0.0531,6.8913,0.0589,6.3882,0.0683,5.3645,0.1213,3.3948,0.2932,2.5791,0.0585,258.7,127.9,6.2667,22.1617,10.0333,8.3562,0.2647,0.1537,83.6
27021,0.3929,0.7743,1.5911,1.8488,1.9036,1.4222,0.9068,0.8282,0.7278,0.4813,0.2981,0.2881,0.0681,6.7548,0.0708,5.7507,0.0777,4.3715,0.1207,2.584,0.295,1.9314,0.0826,201.4667,142.7,6.3,24.4074,11.9667,6.7052,0.298,0.1456,92.2333
27023,0.233,0.5794,1.5986,2.0128,1.8897,1.2347,0.6042,0.4947,0.3915,0.2212,0.1141,0.1214,0.0162,8.6438,0.0168,7.0199,0.0182,4.9962,0.0311,2.833,0.114,1.979,0.0228,215.9667,118.1,8.9667,17.3846,10.8,7.3059,0.3815,0.2044,95.8
27025,0.3233,0.7091,1.4102,1.6351,1.6491,1.2519,0.7743,0.6722,0.5585,0.369,0.2143,0.2323,0.0491,6.7865,0.0512,5.6039,0.0556,4.0895,0.0823,2.3193,0.2228,1.7201,0.0707,199.2333,134.7667,5.9333,27.8436,10.0667,8.0748,0.2977,0.1418,89.9667
27026,0.2131,0.6459,1.5594,1.9802,1.9757,1.3447,0.7041,0.533,0.3976,0.2305,0.0885,0.093,0.0081,8.5567,0.0088,6.4954,0.0104,4.8688,0.0207,2.8447,0.1073,2.018,0.0127,243.7333,113.8667,6.9667,23.5039,11.5333,6.8981,0.4617,0.1861,128.6
27029,0.5997,1.7374,3.2213,3.8214,3.8718,2.5872,1.7929,1.2136,0.9387,0.5848,0.3455,0.2483,0.0488,12.4824,0.0537,10.1553,0.0624,8.0759,0.1283,5.2031,0.342,3.8918,0.0359,202.3333,109.6,7.1667,24.0393,13.5333,5.6636,0.684,0.3097,133.5
27030,0.3366,0.573,1.2063,1.4192,1.4299,1.1046,0.7046,0.6964,0.6189,0.4002,0.2646,0.2841,0.0471,6.011,0.0498,4.9957,0.0552,3.642,0.096,2.0228,0.2434,1.4844,0.0737,188.6333,148.0333,6.7333,21.213,11.9,6.7184,0.2599,0.1275,91.4
27034,2.6837,4.5243,5.3024,5.3128,4.7969,2.6022,1.8545,1.1179,1.1003,0.8012,0.7871,1.1818,0.126,22.697,0.133,18.2613,0.1521,12.9687,0.2778,7.5396,0.5994,5.7287,0.0577,279.1,104.2333,11.3333,11.4027,17.1333,5.0869,1.2461,0.7777,106.3667
27035,1.6079,3.6047,3.8723,3.8448,3.4521,1.9594,1.2187,0.5879,0.5366,0.3837,0.3786,0.4676,0.0399,14.7654,0.0434,12.4819,0.0503,9.5482,0.1067,5.7119,0.2563,4.2501,0.0278,269.9333,82.7667,8.7,17.4004,13.5,6.2792,0.7136,0.4458,98.9333
27041,0.3085,0.505,1.0526,1.2718,1.4421,1.128,0.8028,0.6647,0.5639,0.4535,0.3617,0.2471,0.082,2.7751,0.0852,2.6623,0.0905,2.3975,0.1293,1.7184,0.2909,1.3753,0.1252,192.0,122.9333,4.1333,30.578,6.4333,15.237,0.0939,0.0449,74.1667
27042,0.7385,1.3987,2.5828,2.592,2.4487,1.5929,1.0824,0.9344,0.8707,0.7645,0.6555,0.4755,0.1156,8.4665,0.1263,6.8053,0.1384,5.4819,0.223,3.486,0.537,2.6707,0.1017,210.8667,101.1667,7.0333,20.3413,15.3333,6.3574,0.5378,0.2049,129.0
27043,2.0828,4.2731,5.0609,5.1911,4.7116,2.8085,1.9603,1.1142,1.0256,0.6902,0.605,0.7868,0.0985,19.8729,0.1073,16.2964,0.1272,12.2838,0.2469,7.3777,0.5364,5.5335,0.0515,275.9667,109.1333,11.8667,11.3364,16.8667,5.0362,1.1394,0.7362,108.4667
27047,5.1293,7.3525,6.8731,7.2506,6.639,3.769,3.1062,1.6044,1.8757,1.36,1.7295,2.7343,0.0123,40.3951,0.0162,28.047,0.0322,19.0192,0.3626,11.161,1.109,8.1448,0.0083,208.6333,114.5667,23.5333,4.1879,29.1,2.9492,3.4667,2.152,166.0333
27049,0.4805,0.8977,1.8043,2.0528,2.1052,1.4853,1.016,0.7836,0.7193,0.5642,0.4959,0.3479,0.0764,5.3579,0.0809,4.7657,0.0882,3.9619,0.1413,2.7221,0.3783,2.1222,0.0796,202.6,115.1667,4.8333,29.5564,6.7667,14.2596,0.1897,0.0905,87.3667
27051,0.3672,0.8624,2.0515,2.3416,1.989,1.2373,0.6063,0.5753,0.3775,0.2355,0.1799,0.3557,0.0091,16.7313,0.0102,10.7826,0.0121,7.0156,0.0262,3.4161,0.144,2.3153,0.013,200.5333,122.0333,10.2667,13.6871,14.2667,5.642,0.8664,0.3679,135.0333
27062,0.491,1.0066,2.2516,2.7558,2.5906,1.6666,1.0514,0.797,0.6392,0.406,0.2673,0.2961,0.0324,9.4509,0.036,8.1389,0.0413,6.1316,0.0798,3.6436,0.2638,2.7056,0.0353,206.6333,127.0,6.5333,22.5954,8.0,10.2452,0.322,0.1849,82.7333
27064,0.2392,0.2734,0.5368,0.7005,0.7413,0.5562,0.3396,0.359,0.3073,0.2574,0.2276,0.2687,0.1849,3.9796,0.1851,3.2989,0.1857,2.3486,0.1897,1.1594,0.2202,0.747,0.5102,186.0667,144.2333,6.4,20.2006,9.8,7.9114,0.1928,0.0534,61.8333
27065,0.565,1.415,2.921,3.6473,3.7585,2.6354,1.8716,1.4589,1.1611,0.7915,0.4732,0.3093,0.1014,11.9195,0.1068,9.9585,0.1208,7.7612,0.1802,4.9255,0.4592,3.6865,0.0661,192.2,121.3,6.4,26.0715,9.8,8.1615,0.5971,0.2554,129.1
27071,0.7084,1.3462,2.3755,2.4475,2.3158,1.3886,0.8829,0.6716,0.6029,0.4536,0.4335,0.3953,0.0588,7.2008,0.066,6.6172,0.0761,5.4792,0.1314,3.4117,0.3149,2.5364,0.0644,245.4667,122.4667,6.5333,22.1347,10.1333,8.5125,0.2839,0.162,83.2
27079,1.1148,2.0372,3.1184,3.2574,3.0232,2.0727,1.4626,1.2264,1.0852,0.8788,0.6765,0.6464,0.243,11.5361,0.2532,9.6255,0.2772,7.0939,0.3822,4.3433,0.6446,3.3316,0.1616,200.2333,109.6667,7.6333,19.9479,10.6333,8.1466,0.4704,0.2531,94.8333
27080,1.3278,2.3026,3.1317,3.0833,2.8601,1.8934,1.29,1.039,1.0045,0.8466,0.7274,0.7929,0.2353,9.6786,0.2441,8.5755,0.2657,6.8991,0.3762,4.239,0.6164,3.2684,0.1562,241.6,114.5,8.6,20.2734,12.5333,6.882,0.4703,0.2462,94.4667
27084,1.5175,3.3277,3.6505,3.6031,3.0493,1.7978,1.0174,0.5871,0.5466,0.4106,0.3819,0.4687,0.0326,19.3583,0.0358,13.306,0.0434,9.5326,0.0876,5.3161,0.2349,3.9518,0.0253,260.1,110.8333,11.3667,14.5082,16.8667,4.9879,1.2493,0.6102,139.9333
27087,0.2509,0.332,0.657,0.8649,1.0182,0.9032,0.678,0.6005,0.55,0.4559,0.3656,0.2408,0.0954,1.5072,0.0982,1.469,0.1033,1.3786,0.1335,1.1431,0.2579,0.9785,0.182,196.3,148.8667,3.2667,37.8961,3.5,17.6998,0.0389,0.0182,67.1667
27089,0.5579,1.3219,2.4891,3.0838,3.238,2.1213,1.5255,1.0959,0.8846,0.5319,0.3237,0.295,0.0414,10.6347,0.0452,9.0281,0.054,6.8726,0.1215,4.2042,0.3491,3.1541,0.0382,207.6333,127.3667,9.3,16.9666,12.2,6.0672,0.4604,0.288,98.4
27090,1.919,3.2572,4.1457,4.002,3.5218,1.8922,1.2097,0.9027,0.884,0.6482,0.6322,0.9255,0.1441,22.7753,0.1516,15.7223,0.1572,10.9217,0.2181,5.6612,0.4312,4.3282,0.0788,275.2333,126.0,6.5667,23.6412,15.7,5.562,1.4024,0.5314,115.2667
