catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
8005,1.6423,2.4083,2.9242,3.3145,3.2377,2.9941,2.5692,2.1279,1.7574,1.5361,1.3899,1.3063,0.8423,8.0902,0.8588,7.4008,0.8906,6.1863,1.0538,4.182,1.3226,3.4883,0.3987,241.6,137.8667,7.1667,22.8239,8.8,7.4704,0.2888,0.1544,97.6
8006,1.298,1.8193,2.0527,2.3019,2.359,2.2568,1.9455,1.5486,1.3554,1.2837,1.1298,1.0022,0.404,7.4874,0.4277,6.6149,0.4721,5.1376,0.6981,3.1915,1.0162,2.5303,0.277,252.7667,144.3,9.8,13.0835,12.1,4.5177,0.3087,0.1786,100.4333
8009,1.2782,2.0055,2.2231,2.5582,2.5629,2.3266,1.7221,1.1932,0.8772,0.8636,0.8728,0.847,0.2015,16.7444,0.2212,12.4405,0.2591,8.2819,0.4247,4.0068,0.6855,2.8579,0.1597,250.3667,124.4667,10.3667,10.4234,19.2667,3.9339,0.8022,0.3532,136.4
8011,1.1646,1.5465,1.6218,1.8038,1.9651,2.1585,1.826,1.3382,1.2233,1.2569,1.1501,0.955,0.3339,10.8991,0.3569,8.3068,0.394,5.6192,0.5707,3.0784,0.8797,2.3203,0.2611,228.8333,142.1,11.7,10.453,17.1,4.0367,0.5634,0.2323,129.6
8013,2.3171,3.3355,3.6817,3.6287,3.5326,3.4074,2.73,2.0635,1.7069,1.6377,1.536,1.5476,0.4386,19.1927,0.4737,14.6091,0.5508,9.881,0.9485,5.6139,1.4356,4.2107,0.2126,222.5667,122.3333,10.8333,9.2755,15.5667,5.6743,0.921,0.4092,132.6333
9002,0.8307,1.2958,1.4857,1.7811,1.8066,1.9656,1.4897,0.8917,0.7466,0.6724,0.6103,0.5302,0.1042,9.252,0.1144,7.6281,0.1366,5.2796,0.2629,3.002,0.4746,2.1187,0.1139,244.8333,136.6667,9.6333,13.7741,10.6333,6.5876,0.3299,0.1878,97.2
9003,0.6972,1.3003,1.3632,1.7047,1.7435,1.6813,1.2309,0.7523,0.5596,0.4055,0.4117,0.4094,0.13,10.4962,0.1457,8.1928,0.1501,5.5311,0.1969,2.926,0.3402,1.9864,0.1442,216.8,120.6667,4.7,36.7726,16.2333,4.3415,0.5626,0.1856,111.6667
9004,0.58,0.9655,1.2435,1.5036,1.6596,1.941,1.6745,1.1057,0.8293,0.6559,0.5589,0.3988,0.1429,5.8241,0.1545,5.0115,0.1697,3.9298,0.2512,2.6028,0.4283,1.9687,0.1527,239.9,140.4333,6.5667,24.4148,6.8667,8.3078,0.226,0.0912,123.3333
9005,1.5259,1.8622,1.871,2.091,2.0756,2.5536,1.8899,1.3622,1.3291,1.3869,1.2023,1.1307,0.5146,17.9896,0.5263,13.4183,0.5529,8.2469,0.6961,3.8859,0.9881,2.6456,0.3317,218.7667,127.7333,16.6667,5.7968,18.5333,4.0451,0.9897,0.3955,133.4333
10002,0.901,1.2627,1.6244,1.8224,1.7792,1.7191,1.2606,0.8202,0.689,0.5758,0.5263,0.546,0.1646,8.7117,0.1758,7.2136,0.201,5.0359,0.3024,2.8996,0.4678,2.0517,0.1768,248.6,122.7,6.4333,21.1862,13.3333,5.7367,0.3236,0.1675,97.8
10003,0.7168,1.0966,1.5068,1.7366,1.7719,1.7605,1.3906,0.8836,0.6612,0.542,0.53,0.4558,0.1673,6.622,0.1779,5.7341,0.193,4.304,0.2714,2.8129,0.4324,2.0296,0.1766,211.9333,114.8333,4.7667,29.5667,5.8667,10.4988,0.1823,0.0881,88.6333
11001,0.7146,1.0867,1.4757,1.718,1.7275,1.9501,1.5366,0.9611,0.7616,0.6645,0.6264,0.4575,0.1798,6.773,0.1916,6.0475,0.2076,4.7828,0.2973,2.9168,0.469,2.0672,0.1802,232.9667,132.4,5.2,28.6721,7.1667,8.6796,0.2053,0.1015,90.5333
11003,0.917,1.344,1.645,1.8097,1.9306,2.1619,1.7959,1.1952,0.9752,0.9136,0.8415,0.6342,0.2691,8.0517,0.2877,6.741,0.3083,5.0713,0.4241,3.0846,0.6481,2.267,0.2262,258.8667,138.2333,7.6333,17.1011,10.9333,6.3122,0.3485,0.1353,124.3
11004,0.6225,0.9966,1.3382,1.6348,1.6681,1.8858,1.531,1.0027,0.7235,0.5938,0.5716,0.4376,0.1852,6.1375,0.1932,5.1822,0.2042,4.1198,0.2748,2.6847,0.4346,1.973,0.188,223.5333,130.2,4.7667,33.6251,5.5333,15.6057,0.2006,0.0736,118.7
12001,2.0552,2.955,3.3534,3.0371,2.9328,3.074,2.2869,1.4792,1.3035,1.2909,1.1884,1.0997,0.3276,12.355,0.3551,10.427,0.4098,8.1683,0.6705,4.8651,1.0359,3.617,0.1901,264.6667,106.0333,10.0667,10.4292,15.1,5.6167,0.6563,0.2948,130.7
12002,1.803,2.7222,3.3039,3.0411,2.9018,2.87,2.0763,1.2947,1.0914,1.0299,0.9641,0.853,0.2736,12.2323,0.294,10.4759,0.3304,8.1087,0.5084,4.7597,0.8149,3.5296,0.1662,268.9667,103.9,7.3,16.6996,14.7333,5.8102,0.6382,0.277,133.4667
12005,3.2122,4.4033,4.6461,3.8566,3.6205,3.9166,2.993,1.811,1.5995,1.6053,1.4779,1.4104,0.3451,19.6839,0.3731,16.1354,0.4278,11.9882,0.7169,7.1337,1.2211,4.993,0.1511,273.4,88.9,9.6667,11.6302,15.2333,5.8743,1.1394,0.4861,129.2667
12006,1.7382,2.4737,2.7881,2.5578,2.445,2.6618,1.9908,1.2824,1.205,1.3098,1.1681,1.0193,0.2971,13.9915,0.3227,10.7582,0.3662,7.3778,0.5919,4.1439,0.9546,3.0259,0.1942,254.7333,114.2,9.7667,11.0982,14.3667,5.757,0.625,0.2648,129.2667
12007,3.2616,4.3634,4.5198,3.9097,3.7169,3.5106,2.6432,1.7299,1.4941,1.6044,1.5285,1.8056,0.3015,19.5312,0.3333,15.259,0.4008,10.8834,0.8531,6.3228,1.3502,4.7444,0.139,225.7,108.8333,10.9333,9.0319,19.2333,4.5688,1.2184,0.587,136.4667
12008,2.1684,2.8461,3.5865,3.3559,2.9323,2.933,1.7989,0.9332,0.8093,0.7562,0.7788,0.59,0.0895,25.7062,0.0967,19.3146,0.1057,12.8585,0.1817,6.2473,0.4838,3.9774,0.0525,248.2,102.3667,4.3333,27.7367,13.4333,6.609,1.1955,0.3974,108.1667
12009,2.6259,3.2404,4.1241,3.7144,3.3142,3.6138,2.1708,1.3079,1.2637,1.1975,1.1287,0.9177,0.1736,31.9314,0.1924,24.0714,0.223,15.9329,0.3957,7.3701,0.808,4.6321,0.0942,253.3,99.7667,12.0,9.2,22.7333,3.7307,1.998,0.8713,142.1
13001,1.064,1.5194,2.3145,2.3463,2.0117,2.0641,1.3573,0.7895,0.6331,0.5149,0.5514,0.3637,0.0845,17.3678,0.0908,12.8469,0.0983,8.6409,0.1728,4.2402,0.3525,2.6993,0.0757,231.6667,127.3667,5.6,22.5996,15.4333,5.5036,0.6576,0.2436,128.1667
13004,2.426,3.7758,4.5893,3.819,3.5666,3.3365,2.3468,1.4385,1.1608,0.9794,0.9563,0.877,0.1788,18.8529,0.1973,15.3772,0.227,11.3679,0.3964,6.6797,0.7775,4.7772,0.0939,242.0667,89.5333,7.9667,15.4222,12.4,7.887,0.9996,0.4041,126.7333
13005,0.6689,0.9579,1.8844,2.0372,1.7486,1.6125,0.9162,0.4516,0.2592,0.2317,0.3583,0.1977,0.0152,10.841,0.0173,9.2558,0.0202,6.7158,0.0441,3.514,0.1364,2.2678,0.0216,229.7333,106.0333,4.1667,32.5354,8.0333,11.7192,0.3203,0.1543,87.7667
13007,1.9213,2.7337,3.5373,3.1222,2.9338,2.9411,1.9711,1.2023,1.0175,0.9286,0.9454,0.7261,0.2002,20.8728,0.2184,16.6703,0.2395,11.4397,0.3718,5.787,0.6858,3.8415,0.1207,250.5667,102.0,7.1333,17.0417,15.9667,5.8251,0.9995,0.3906,129.2333
13008,1.7165,2.7349,3.6402,3.387,2.9438,2.8976,2.0659,1.2997,1.0483,0.8859,0.8524,0.69,0.1894,15.054,0.2086,12.9631,0.2361,9.6424,0.3804,5.4734,0.6959,3.9291,0.1193,231.7333,103.1,6.1667,19.8433,11.2667,8.3374,0.5595,0.2853,94.6333
14001,0.4874,0.6963,1.4135,1.8131,1.7919,1.6525,1.0688,0.7957,0.6532,0.4656,0.463,0.2669,0.0552,7.4448,0.0589,6.5376,0.0658,4.9357,0.1176,2.7359,0.2647,1.9536,0.0687,199.8333,140.6333,5.4333,27.5883,7.7,11.822,0.2379,0.1143,91.7333
14002,0.4885,0.7024,1.5259,1.8457,1.6742,1.559,1.0452,0.6274,0.4056,0.2492,0.2753,0.1928,0.019,7.3527,0.0205,6.511,0.0237,4.9889,0.0509,3.0273,0.1507,2.0491,0.0281,218.4667,122.6333,4.3,31.9792,5.5,15.6038,0.2171,0.098,82.4667
14005,0.2155,0.2875,0.8703,1.2418,1.2627,1.2648,0.7752,0.4785,0.3338,0.1642,0.184,0.0811,0.0055,5.911,0.0059,5.2766,0.0069,3.885,0.0161,2.1446,0.0692,1.4237,0.0123,210.7,136.9333,4.0667,35.4688,5.5333,14.6866,0.1423,0.0693,75.9333
15006,3.1275,4.5964,5.365,5.0658,4.5923,3.835,3.0049,2.1757,1.828,1.5794,1.5497,1.7228,0.6532,11.6204,0.6768,10.8888,0.7206,9.6149,0.9596,6.9538,1.4331,5.5668,0.2288,269.2667,95.4667,7.1,16.6957,8.1,11.8406,0.4802,0.2614,95.7
15007,4.0676,5.9785,7.0001,6.8638,6.3403,5.2934,4.3122,3.2102,2.8156,2.2528,2.1294,2.4342,0.963,15.2694,1.0005,14.3378,1.0632,12.9624,1.4158,9.4611,2.0806,7.5293,0.2469,264.9,109.0333,8.6333,14.2226,9.7667,8.6069,0.6932,0.3866,95.5667
15010,1.152,1.9583,2.9695,2.8488,2.8239,2.7715,2.0382,1.4163,1.16,0.8296,0.675,0.5308,0.1221,11.3764,0.1354,9.81,0.1509,7.7954,0.3015,4.7794,0.5944,3.4435,0.0875,208.7667,117.2,8.0333,15.8588,13.3,6.5969,0.6866,0.2685,126.6333
15012,3.9377,5.4859,5.7979,5.4928,4.8007,3.9165,2.9228,1.9668,1.6217,1.5784,1.6627,2.1811,0.5631,12.7374,0.5952,11.6009,0.6456,10.3422,0.9407,7.6183,1.4621,6.0758,0.1886,273.8,103.3667,8.1,14.4393,9.9333,9.1157,0.6452,0.3081,129.6333
15013,2.8507,4.0768,5.2879,4.5188,4.0017,3.2261,2.015,1.217,1.0708,0.6349,0.6228,0.7329,0.0415,23.8262,0.0443,16.9617,0.0508,12.1359,0.1005,7.4061,0.422,5.3146,0.0212,243.5333,102.8,4.2333,33.0252,14.8,6.0192,1.7703,0.52,92.2667
15014,3.018,3.9038,4.3209,3.4869,3.2608,3.0704,2.1581,1.4759,1.3913,1.337,1.2736,1.3882,0.2661,20.0716,0.2894,15.7237,0.3333,11.4605,0.5911,6.3222,1.0453,4.5584,0.1345,268.4,97.8333,12.5,8.5557,22.3,4.0886,1.586,0.6719,136.7333
15016,6.3874,8.5262,9.1913,8.1359,7.3241,5.8314,4.3856,3.0159,2.6686,2.2102,2.4562,3.3938,0.6686,22.7416,0.6952,21.1713,0.7703,18.0708,1.2229,12.6235,2.0799,9.516,0.1466,258.5667,95.6667,8.9667,12.8353,7.9667,11.7066,0.8309,0.5494,80.0
15021,0.5343,1.1709,2.2784,2.4722,2.1942,1.8967,1.4663,0.9107,0.5934,0.34,0.2693,0.1943,0.0238,7.3465,0.0248,6.8753,0.0273,5.7213,0.0687,3.7277,0.2115,2.7208,0.0239,200.2,111.6667,3.5333,38.5542,3.2,32.1917,0.1385,0.0751,56.2
15023,2.8235,4.1328,5.3408,4.4169,4.011,3.3372,2.1128,1.2647,1.1059,0.6031,0.6864,0.6259,0.0177,23.4902,0.0197,18.1315,0.0237,13.3938,0.0713,7.7992,0.3746,5.4458,0.0095,246.6333,90.1333,4.6,31.3551,14.1667,6.6113,1.4658,0.5416,108.1333
15024,7.694,9.7959,10.2777,8.9282,7.572,6.3023,4.2458,2.3543,1.972,1.5502,2.1674,3.8194,0.2185,38.1189,0.231,29.6545,0.2612,22.4105,0.568,14.7422,1.4503,10.7922,0.0477,248.2,109.3,10.0,11.6492,21.1,4.1748,3.6257,1.6377,125.8
15025,2.7659,3.7026,4.259,3.4613,3.2036,2.9737,2.0969,1.4099,1.2773,1.1667,1.1376,1.1765,0.2582,17.6095,0.2737,14.4938,0.3076,10.8516,0.5073,6.1646,0.9086,4.4524,0.1308,277.5,94.9,9.6,12.3071,18.4667,5.1528,1.1919,0.4871,130.5333
15030,0.7641,1.1116,2.0345,2.1231,1.8752,1.7734,1.1169,0.6688,0.494,0.3612,0.4,0.2986,0.0408,9.5278,0.0446,8.4233,0.0514,6.491,0.1054,3.6497,0.2437,2.4239,0.0484,216.0667,105.3,4.8667,31.3372,8.8333,10.6093,0.3061,0.1419,87.2333
15039,3.6897,4.6555,4.7472,3.9256,3.6798,3.5617,2.5267,1.6273,1.5197,1.597,1.5166,1.885,0.1921,25.5589,0.2182,18.719,0.2775,12.8191,0.7117,7.1641,1.3002,5.1366,0.0934,203.4,123.6333,12.2667,7.3889,24.3333,3.7784,2.017,0.9056,137.5667
16001,3.849,5.2115,6.3944,5.6963,4.8252,3.7594,2.6705,1.8031,1.5612,1.1333,1.151,1.6048,0.2149,15.3824,0.2292,13.5861,0.2548,11.7272,0.3976,8.4972,0.9216,6.3917,0.0789,263.2,73.3667,5.8333,25.0382,13.4,7.4058,1.0759,0.4233,114.9333
16003,5.9883,6.9922,8.6001,7.071,5.8969,4.9771,3.155,2.1121,1.964,1.4438,1.5442,2.5586,0.1142,42.314,0.1253,28.3599,0.151,19.8378,0.3365,12.2445,1.1015,8.6937,0.0351,268.9667,102.5333,9.1667,12.8154,26.3667,3.3895,3.9367,1.7742,132.2667
16004,3.1742,4.627,5.894,5.3187,4.5044,3.6641,2.5806,1.8727,1.6266,1.1895,1.1774,1.3716,0.264,16.1475,0.2795,13.9195,0.3131,11.1754,0.5121,7.9971,0.9876,5.9347,0.1037,265.8,84.4,7.3667,17.3121,11.1667,8.484,0.7378,0.4068,98.5333
17001,3.1965,4.2021,5.3147,5.0735,4.0855,3.3028,2.0612,1.5189,1.3108,1.1438,1.0443,1.479,0.3874,28.4501,0.3923,19.2254,0.403,13.4057,0.5194,7.7097,0.9044,5.5587,0.1456,232.4667,94.9,8.1,19.1687,16.1333,5.2235,2.0776,0.6444,101.3333
17003,1.7403,2.51,3.379,3.6507,3.096,2.5711,1.7429,1.4262,1.2211,0.9952,0.9577,1.0931,0.2607,17.1195,0.2788,11.7854,0.3056,8.1534,0.4484,4.9814,0.8031,3.7465,0.1519,245.4667,119.4667,11.7667,11.5965,20.2667,4.2193,1.2,0.5001,138.9333
17004,0.4882,0.7399,1.4498,1.9492,2.0008,1.6495,1.1285,0.9327,0.7907,0.5283,0.4807,0.2813,0.0323,7.581,0.0347,6.6057,0.0411,5.0822,0.0898,2.8846,0.2624,2.0484,0.0398,198.9333,145.4,6.5667,20.8642,10.6,7.3324,0.2771,0.1443,95.1
17005,1.8686,2.4715,3.219,3.1757,2.623,1.9304,1.0346,0.8333,0.8149,0.8945,0.8279,1.074,0.1733,17.7242,0.1801,12.5771,0.1899,8.8137,0.2652,4.9241,0.5541,3.4603,0.1101,253.3333,114.9333,12.8333,9.2188,19.1333,4.4803,1.1357,0.4966,137.7333
17015,2.5092,3.2801,4.8807,4.3069,3.6828,2.987,1.4655,1.1352,1.1145,0.9273,0.8592,0.9531,0.0537,27.126,0.0601,19.1108,0.0689,13.28,0.1575,7.245,0.5389,4.9562,0.0294,246.2667,87.2,11.7,9.9642,15.4667,5.8797,1.5134,0.6868,137.8333
17018,0.6173,0.9165,1.7888,2.3676,2.4828,2.2059,1.5316,1.2783,1.109,0.7992,0.6823,0.4427,0.1117,11.5651,0.1172,8.6635,0.1262,6.2232,0.1942,3.4989,0.4261,2.5534,0.0934,193.0,140.7,5.6333,27.1307,12.3667,6.4071,0.511,0.1841,123.0667
18001,3.0646,4.325,5.7225,5.1009,4.26,3.6063,2.2814,1.6323,1.3451,1.0205,1.0103,1.2548,0.1654,20.6465,0.1795,15.6905,0.2074,12.4259,0.3748,8.1713,0.7994,5.8146,0.0734,259.8667,91.2333,9.6,13.9685,16.9,5.4635,1.5335,0.656,132.4667
18002,2.3429,3.1807,4.5385,4.234,3.6214,2.7535,1.6977,1.275,1.1537,0.9032,0.8468,0.8964,0.3243,19.8454,0.3271,16.2695,0.3338,11.7062,0.4429,6.7882,0.7313,4.6983,0.149,212.3667,89.9333,4.8,30.1246,8.3,10.4751,1.0122,0.3363,63.6333
18003,5.5069,7.3098,8.2705,7.4509,5.9996,4.6777,3.3904,2.048,1.7474,1.2382,1.486,2.4401,0.2409,23.8962,0.2503,20.9321,0.2731,16.4136,0.4463,11.345,1.128,8.4463,0.0645,267.5333,104.6,5.3667,23.9796,10.5333,8.7166,1.2113,0.5858,74.9667
18008,7.3127,8.8897,9.6691,8.1345,7.043,6.0659,4.2875,2.9474,2.97,2.3122,2.6917,3.858,0.2232,32.3048,0.2656,27.7867,0.3609,20.9924,0.9555,13.9148,2.0475,10.101,0.065,214.5333,115.8667,12.2333,8.5475,14.5667,6.2267,1.7249,1.1775,92.0333
18010,4.3091,5.623,6.409,5.4899,4.5378,3.3961,2.2093,1.2515,1.3238,0.9147,1.1978,1.9863,0.5116,17.751,0.513,15.814,0.515,12.921,0.5251,8.9704,0.8264,6.5626,0.1627,232.4,104.5667,9.6667,15.1106,12.5,7.1136,1.1796,0.5048,77.5667
18011,4.3974,5.9801,6.9412,6.2367,5.167,4.0155,2.8464,1.6993,1.4242,0.8897,1.0441,1.8281,0.2966,19.4288,0.3037,16.7542,0.3166,13.5342,0.4297,9.5487,0.8304,7.0891,0.0909,285.3,100.3333,6.1,22.7105,12.1,7.4434,1.2436,0.5028,77.3667
18014,2.9547,4.2644,5.452,5.0919,4.1076,3.0706,1.894,1.3581,1.0243,0.852,0.8815,1.2634,0.2144,25.5997,0.2229,17.8125,0.2385,12.8175,0.3294,7.8839,0.6749,5.6378,0.0905,238.7333,79.6667,9.9333,12.9048,15.2667,5.8064,1.5721,0.6677,130.8333
19001,0.9425,1.5902,2.3512,2.692,2.296,1.6784,0.8716,0.6541,0.5684,0.5616,0.5853,0.4949,0.0457,13.0841,0.0503,10.4076,0.0585,6.981,0.121,3.7999,0.3288,2.693,0.0447,240.0667,126.5,7.3667,19.435,17.1667,4.7698,0.5748,0.3522,105.4
19006,0.9376,1.6114,2.2118,2.4643,2.2146,1.5526,0.8186,0.5402,0.5051,0.5379,0.5668,0.4295,0.0427,12.9059,0.0457,9.0872,0.0507,6.2731,0.0943,3.5333,0.2696,2.5261,0.0403,247.5333,118.5667,4.1333,39.0904,11.7333,6.9115,0.49,0.1958,126.6
19017,0.2733,0.6134,1.2623,1.843,1.753,1.2763,0.5467,0.3488,0.274,0.1827,0.2915,0.1095,0.0004,9.8795,0.0005,7.1537,0.0009,5.0008,0.0034,2.6665,0.0531,1.829,0.0013,206.9667,137.6667,6.0,26.8673,12.6333,5.8751,0.4138,0.2151,138.4333
19020,2.1791,2.7356,3.3546,3.2295,2.6342,1.9144,0.9735,0.8699,1.0082,1.2163,1.0405,1.369,0.0322,23.3118,0.0341,15.3347,0.0453,10.2355,0.1583,5.276,0.6038,3.6218,0.0241,237.5,142.3333,21.2,4.695,31.8333,2.6255,1.8014,1.041,164.4333
20002,0.0898,0.1418,0.2724,0.4609,0.6288,0.5711,0.3389,0.2435,0.1931,0.1018,0.1294,0.0563,0.0021,2.8471,0.0024,2.34,0.0029,1.693,0.0063,0.9351,0.0276,0.6449,0.012,208.3333,173.9,4.2333,41.3535,7.6667,7.6654,0.0979,0.0524,96.4667
20003,0.1717,0.3839,0.7838,1.1747,1.3322,1.2068,0.6444,0.4388,0.3451,0.2271,0.2407,0.1052,0.0055,6.2159,0.0062,4.7564,0.0075,3.5003,0.017,1.9304,0.0743,1.3564,0.0126,229.3333,157.2333,5.6,27.32,12.4333,5.9184,0.2897,0.1228,136.2667
20007,0.33,0.6523,1.2367,1.624,1.7867,1.4887,0.8132,0.5228,0.435,0.308,0.3839,0.1992,0.0247,9.38,0.0281,6.994,0.0323,4.9366,0.0566,2.677,0.1451,1.8114,0.0386,218.8333,143.7,5.4667,31.4747,9.7667,9.5891,0.3245,0.1266,131.1667
21003,0.9795,2.1364,3.0466,3.4251,3.2169,2.5883,1.7288,1.1947,0.9961,0.7387,0.6709,0.5773,0.1243,9.914,0.1335,8.2639,0.1504,6.3446,0.2708,4.4823,0.5443,3.5237,0.0835,220.6667,130.1667,6.2,25.7146,8.0667,9.2345,0.3348,0.2044,99.7667
21006,1.3225,2.6229,3.6181,3.7327,3.4061,2.745,1.7207,1.1555,0.9336,0.7035,0.7154,0.6547,0.1238,11.6989,0.1356,9.7941,0.1551,7.5105,0.2802,5.0959,0.5524,3.9229,0.0793,266.5667,121.9,6.6667,21.5219,9.0333,9.0146,0.4411,0.2736,101.5
21008,1.0074,1.9107,2.9879,2.947,2.6551,1.9765,1.0678,0.6987,0.6103,0.5181,0.6086,0.5311,0.062,11.76,0.0708,9.3785,0.0833,6.8147,0.1735,4.2722,0.3807,3.1153,0.0564,255.6667,127.6,7.2667,16.8993,10.9667,7.9106,0.4762,0.2913,101.2
