catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
1001,1.4433,2.2605,2.1693,2.0583,2.1019,1.6396,0.662,0.4441,0.3039,0.3106,0.2007,0.5781,0.0339,10.9157,0.0381,9.1668,0.04,6.9698,0.0581,3.9476,0.1767,2.6367,0.0332,259.8,97.3667,4.4667,39.708,13.2667,5.6801,0.7266,0.2384,105.1333
2001,1.6187,2.5819,2.5166,2.5801,2.5248,2.1851,1.2603,0.8998,0.6202,0.5015,0.3813,0.7136,0.1505,13.0553,0.1561,10.4481,0.1628,7.6297,0.2249,4.2185,0.3999,3.0303,0.1046,256.4333,87.2333,5.7333,30.7449,16.2,4.1274,0.8825,0.3038,112.4333
2002,2.23,3.4309,3.0343,3.011,2.9402,2.4827,1.1926,0.8642,0.4977,0.4047,0.3419,1.0638,0.0681,17.3962,0.0695,14.2364,0.0725,10.0488,0.1154,5.3662,0.3001,3.7336,0.0397,293.4,84.4667,8.7667,16.6259,17.1667,4.2411,0.8695,0.5168,102.9
3003,4.367,5.9806,5.1105,5.206,5.5538,4.5786,2.3167,1.6207,0.8812,1.0979,1.1545,3.0938,0.0172,32.7908,0.0191,23.6444,0.0241,16.1693,0.1848,8.821,0.8068,6.4349,0.0071,278.0333,92.2,12.1667,10.3065,26.4667,2.9929,2.2659,1.4452,145.4667
4001,3.7041,5.4759,5.5923,5.8598,5.8682,5.2729,3.4964,2.5826,1.8141,1.3643,1.3079,2.1494,0.6968,15.9238,0.7121,14.2273,0.7422,11.9227,0.9489,8.1395,1.3218,6.5466,0.2033,280.8667,96.1333,4.5,33.2931,9.2,9.5137,0.5461,0.2791,88.6
4003,1.8383,3.2528,3.613,3.62,3.7692,3.0198,1.7366,1.4571,0.9812,0.7675,0.536,0.8098,0.2977,17.9143,0.2999,14.1576,0.306,10.7162,0.3806,5.9137,0.5989,4.2359,0.1443,227.4333,73.6667,6.3333,26.3908,13.9667,5.3923,1.3028,0.3614,90.1667
4005,4.8691,7.359,6.5628,6.856,6.8638,5.6097,2.8682,2.0461,1.2346,1.0864,1.237,2.7804,0.8153,33.918,0.8171,25.1354,0.8235,18.4503,0.8589,11.0148,1.0735,8.1368,0.2053,241.1333,74.7333,12.2333,12.3478,20.3,4.2478,2.9054,1.1086,108.2
4006,5.4547,7.92,6.8241,7.1791,7.2107,6.0349,3.177,2.2249,1.339,1.2522,1.5094,3.5403,0.5287,32.5536,0.5317,25.1649,0.5426,18.8686,0.6662,11.5889,1.147,8.5942,0.1248,271.3667,77.5333,11.0333,10.6668,18.3333,4.6258,2.2745,1.109,122.7333
5003,4.3287,6.5235,7.195,7.8129,7.7972,7.3181,5.1855,4.2259,3.1973,2.5293,2.2266,2.884,1.5736,16.8579,1.5961,15.879,1.6463,14.3248,1.9051,10.8752,2.3565,8.6141,0.3271,259.1667,100.7667,6.9,24.1879,9.3333,9.8202,0.8174,0.3447,118.3667
6007,3.4538,5.1927,5.7717,6.2066,6.0752,5.5699,3.8365,3.103,2.2647,1.7976,1.6284,2.2895,0.7649,14.9435,0.7885,14.1199,0.8419,12.3571,1.1577,8.6876,1.6616,6.8582,0.2177,259.0,103.5667,5.9333,24.2965,9.9667,9.476,0.5746,0.3136,82.2333
6008,2.476,4.5344,4.2946,4.3519,4.1777,3.0778,1.3319,0.8363,0.3786,0.2334,0.156,0.803,0.0071,21.8802,0.0075,17.6368,0.0083,12.2835,0.0194,7.1061,0.1493,5.1319,0.0037,276.3667,76.6667,5.2667,28.8408,13.5333,6.461,1.1042,0.5631,81.7
7001,2.4011,3.1702,3.5174,3.3309,3.5667,3.0833,1.8249,1.7194,1.3529,1.4041,1.0318,1.5328,0.4317,22.422,0.441,16.5273,0.4634,10.6449,0.6003,5.4729,1.0314,4.05,0.2007,242.2,132.7,12.9667,8.505,23.3,3.7359,1.604,0.7008,135.0667
7002,1.9731,2.532,2.7891,2.5937,2.6585,2.3839,1.3696,1.206,0.928,1.0272,0.7197,1.1195,0.1162,17.5485,0.1226,13.1557,0.1346,8.9353,0.2503,4.5185,0.6443,3.217,0.076,264.1333,125.7,10.0333,12.4585,18.0,4.3836,0.9382,0.4072,131.5
7003,0.4783,0.5099,0.7082,0.8281,0.9426,1.1056,0.7899,0.68,0.5228,0.4628,0.317,0.2535,0.0295,5.4634,0.0318,4.4591,0.0375,3.1016,0.0779,1.7282,0.1915,1.2343,0.0551,206.1667,161.1,8.6,27.188,7.4333,5.3308,0.1838,0.0992,92.6667
7005,1.2155,1.3909,1.5904,1.5386,1.4192,1.4743,0.8421,0.8101,0.6302,0.7093,0.491,0.6516,0.1671,14.0093,0.1724,10.2198,0.1786,6.8927,0.2178,3.2217,0.4105,1.9835,0.1687,215.0,124.9,9.2667,16.1196,14.6333,4.8256,0.7754,0.2294,100.8333
7006,0.8673,0.8993,1.0776,1.1593,1.2261,1.4837,1.0787,1.1666,0.9482,0.9479,0.6346,0.6065,0.0881,8.6539,0.0949,6.8553,0.11,4.5809,0.2432,2.4357,0.5081,1.681,0.1124,202.0667,157.6667,16.3667,8.4048,13.2333,3.7305,0.4149,0.2311,101.0
8004,1.6646,2.0313,2.5338,2.5853,2.572,2.5127,1.86,1.5419,1.3685,1.3623,1.0684,1.0655,0.2403,13.1386,0.2572,9.8313,0.2873,6.9115,0.5416,4.061,0.9674,3.009,0.1575,215.7333,122.7,11.8333,11.3168,18.2333,3.8285,0.7137,0.3085,134.1667
8005,1.3517,2.0034,2.7859,3.2171,3.4416,3.2342,2.5725,2.1151,1.6664,1.3246,1.0065,0.9472,0.525,7.3727,0.5349,6.7382,0.5629,5.7063,0.7166,4.1682,1.0448,3.5324,0.2605,206.8333,125.6333,5.8333,30.0356,9.6333,8.2557,0.2711,0.1402,90.6
