catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
1001,1.7899,2.8379,2.7415,2.5003,1.9517,1.2774,0.8878,0.7591,0.3368,0.2696,0.3196,0.8501,0.0642,9.7954,0.0654,8.435,0.0684,6.7865,0.0933,4.0789,0.2077,2.984,0.0493,295.5,98.3333,4.5,30.9898,16.0667,5.1822,0.6888,0.2737,118.6333
2001,2.2804,3.2372,3.4782,3.3516,2.6643,2.0045,1.5175,1.3295,0.8173,0.5635,0.5164,1.1929,0.2661,13.6739,0.2696,11.1367,0.2764,8.3702,0.3392,4.8635,0.5281,3.7128,0.144,279.6333,107.3667,5.4333,23.1142,19.1667,4.516,0.9764,0.3963,124.7
2002,2.8598,3.9768,4.3035,3.9839,2.9463,2.2408,1.6433,1.3911,0.7,0.5046,0.493,1.731,0.1004,17.8914,0.1029,14.7567,0.1098,10.6811,0.1751,6.0263,0.434,4.4967,0.0493,261.8667,101.8667,8.4,12.9055,20.0,4.267,0.9756,0.6648,110.7667
3003,4.861,6.129,7.4409,7.259,5.5122,4.0193,3.3176,2.5609,1.4843,1.4341,1.4104,4.6396,0.0677,30.949,0.0785,22.5505,0.1085,16.3356,0.4739,10.1668,1.2644,7.6057,0.0251,257.8667,132.2333,12.1333,7.468,31.7,3.0584,2.647,1.8034,153.9333
4001,4.4727,5.3706,7.4424,7.979,6.5902,4.6688,3.9951,3.2427,2.3574,1.7685,1.5497,3.3317,1.0208,16.8953,1.0355,15.5441,1.065,13.529,1.2852,9.7712,1.7534,7.6933,0.243,275.9667,97.6333,3.7333,29.8735,10.5667,9.8983,0.5763,0.3357,93.9
4003,2.5719,3.7596,4.8822,4.8499,3.8285,2.9462,2.2702,1.9121,1.1493,0.8564,0.7172,1.3303,0.4409,18.0339,0.4443,14.4678,0.4512,11.2035,0.5256,6.7072,0.7496,5.0254,0.1761,235.4,107.6667,5.6333,25.9109,15.2,6.1111,1.2915,0.4395,104.5
4005,5.2913,6.8733,9.7451,9.4189,6.8438,4.8741,4.0888,2.8333,1.7816,1.4008,1.4636,5.081,0.9409,35.1752,0.9452,26.6581,0.9598,19.9375,1.0193,12.8771,1.4063,9.536,0.1959,183.8333,93.9333,9.5667,9.9591,23.4333,4.2203,3.0242,1.404,123.5333
4006,5.7549,7.185,10.1557,10.025,7.3528,5.0771,4.3803,3.1226,2.0182,1.5953,1.7355,5.9134,0.6251,32.6668,0.6307,25.9954,0.6514,20.3148,0.8602,13.4921,1.5888,10.0387,0.1229,219.2667,93.3,11.0667,8.8224,20.1667,4.9364,2.4737,1.3658,133.6333
5003,5.2724,6.4194,9.835,10.5381,8.7967,6.4678,5.7248,4.7159,3.7543,3.068,2.5969,4.2898,2.0944,21.3353,2.1186,18.9348,2.1649,17.1098,2.3955,13.0318,2.941,10.1473,0.3676,260.6667,103.5333,6.0667,18.1556,9.8,11.2611,0.8842,0.4308,130.5667
6007,3.9911,5.095,7.7138,8.3006,6.8188,4.772,4.3149,3.4286,2.7012,2.1136,1.941,3.3185,1.0953,16.6996,1.1173,15.8157,1.1733,14.2985,1.5105,10.3162,2.0868,7.9698,0.2596,262.5333,102.8,5.4333,19.7618,10.4,9.7556,0.6053,0.3688,84.8
