catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
28066,0.4158,0.7827,0.7494,0.8159,0.8219,0.8032,0.6857,0.5957,0.6169,0.4619,0.3542,0.2953,0.1342,2.3921,0.1431,1.8577,0.162,1.4598,0.239,1.0387,0.3657,0.8742,0.263,300.3793,173.9655,17.6552,5.2972,29.5172,3.0408,0.1927,0.1318,177.6207
28067,0.5484,1.4198,1.9506,2.307,2.2667,2.0333,1.5664,1.0718,0.8564,0.6303,0.4152,0.3479,0.2159,3.8107,0.223,3.5439,0.2379,3.1431,0.2986,2.6177,0.4641,2.2998,0.1841,255.069,117.7586,4.7586,22.3673,9.069,11.4963,0.1227,0.0887,117.2759
28072,0.1453,0.2826,0.3795,0.4444,0.4908,0.5403,0.5014,0.4229,0.4138,0.319,0.202,0.1333,0.0867,1.2322,0.0885,1.0495,0.0929,0.7996,0.1132,0.6197,0.2047,0.5354,0.2591,221.9655,186.8276,4.5172,22.7701,11.3793,7.8243,0.0432,0.0268,114.3793
28074,0.2922,0.8011,0.9878,1.1005,1.0868,1.0122,0.7662,0.5307,0.4646,0.3824,0.262,0.2073,0.1183,2.4313,0.1216,2.1754,0.1294,1.8118,0.1716,1.3535,0.2816,1.1472,0.1962,247.5172,119.8966,5.8276,18.3179,10.1034,9.4025,0.0847,0.0573,102.1034
28080,1.0566,1.7018,1.5312,1.5347,1.4696,1.3364,1.1567,1.0197,1.1056,1.0274,0.9567,0.867,0.6281,3.6803,0.637,3.1849,0.665,2.7049,0.7596,1.9556,0.9166,1.6448,0.5402,250.5172,127.6897,15.931,5.7538,23.6897,3.9085,0.24,0.1358,164.7586
28081,0.8342,1.1845,1.1168,1.1685,1.1626,1.1386,1.0748,1.0246,1.1255,1.0197,0.9054,0.7827,0.5345,3.5307,0.55,2.6731,0.58,2.0463,0.6971,1.4699,0.8705,1.2591,0.5566,227.2414,204.0,22.4138,4.177,31.6552,2.7999,0.2411,0.1525,179.4138
28082,0.1932,0.6315,0.8013,0.9713,0.9741,0.9201,0.651,0.4029,0.3115,0.2302,0.1483,0.1175,0.055,2.2581,0.0571,2.0092,0.0623,1.6567,0.0901,1.2122,0.1637,1.0095,0.1169,291.5172,122.1379,5.931,17.2111,11.8966,7.7987,0.0969,0.0683,118.5172
28085,0.5746,1.3835,1.8958,2.2774,2.27,2.0952,1.6462,1.164,0.9622,0.7248,0.4803,0.3915,0.2412,3.8167,0.2495,3.5528,0.2663,3.1589,0.3399,2.6151,0.532,2.2917,0.1996,234.3793,120.1724,4.7241,21.4636,9.4828,10.4606,0.1269,0.0898,117.7586
28091,0.3167,0.5305,0.6188,0.6844,0.6954,0.7295,0.6795,0.592,0.5916,0.476,0.3755,0.2936,0.2177,1.4947,0.2225,1.3332,0.2299,1.1036,0.2663,0.8491,0.3734,0.7491,0.42,185.5172,150.2069,7.1379,14.2091,12.8966,6.7459,0.0545,0.0336,116.7586
28093,0.2723,0.801,0.9555,1.1192,1.099,1.0039,0.734,0.523,0.4703,0.3817,0.2743,0.2148,0.1362,2.3885,0.1394,2.1823,0.1464,1.8801,0.183,1.3904,0.287,1.1566,0.2237,196.2414,116.4828,7.0345,15.0212,11.6897,7.9726,0.1079,0.0713,117.069
