catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
7001,3.1627,3.8838,4.2721,3.5792,3.851,3.524,2.5199,1.5289,1.6424,1.7488,1.453,2.052,0.4938,24.323,0.509,19.526,0.5404,13.2719,0.794,6.2277,1.33,4.5271,0.1945,184.6207,112.3103,13.3103,6.8334,25.8621,3.5624,2.086,0.8869,133.8276
7002,2.6985,3.4146,3.2939,2.8195,2.9589,2.7187,1.9455,1.1082,1.2448,1.455,1.1121,1.4771,0.1918,19.033,0.2048,15.336,0.233,10.4772,0.4297,4.9433,0.9751,3.5947,0.1054,199.8966,108.931,10.4483,8.8387,20.3448,4.576,1.209,0.5313,127.5172
7003,0.9093,1.4996,1.4701,1.3062,1.4222,1.7862,1.3072,0.8703,0.8462,0.8794,0.6215,0.5164,0.0921,10.4423,0.1068,8.6762,0.1323,5.6399,0.2933,2.766,0.5441,1.9048,0.1135,188.3793,127.9655,9.2759,10.5449,15.8966,5.8568,0.3863,0.2092,98.2759
7005,1.836,2.4631,2.0446,1.6984,1.765,1.7808,1.195,0.7655,0.9292,1.0526,0.8035,0.799,0.2625,15.8084,0.2716,11.5502,0.2846,7.2915,0.3528,3.4841,0.6308,2.403,0.1989,242.8276,105.3793,8.7241,13.6372,18.931,4.8474,0.9392,0.3249,109.0345
7006,1.51,1.9091,1.7145,1.4849,1.601,2.0221,1.7589,1.2317,1.5117,1.4981,1.0747,0.9882,0.1158,12.3281,0.1293,10.2258,0.161,6.8412,0.4895,3.2688,0.9509,2.2401,0.1066,166.8276,138.2414,15.0345,6.0876,21.6552,4.1675,0.6684,0.3973,105.3448
8004,2.3368,3.3817,3.1102,2.7113,2.7432,2.8724,2.2554,1.5852,1.7598,1.8795,1.4197,1.4473,0.3241,17.7234,0.3523,13.3897,0.4102,9.0058,0.7953,4.5438,1.3519,3.3967,0.1786,190.8966,110.1724,11.6552,8.0069,22.6552,4.0218,1.0395,0.4332,129.6552
8005,2.0956,2.8342,3.5327,3.6548,3.7334,3.7218,3.0198,2.4115,1.9859,1.8582,1.5188,1.5706,0.88,9.0483,0.9116,8.537,0.958,7.4837,1.1964,5.0308,1.576,4.0251,0.3607,219.069,132.1034,6.1379,17.6924,12.8621,7.5381,0.3997,0.2096,91.4828
8006,1.8076,2.5151,2.7474,2.6885,2.7693,2.7402,2.1961,1.6351,1.662,1.6466,1.211,1.2618,0.3606,10.1563,0.3878,8.9771,0.4479,6.7404,0.8069,3.8369,1.2559,3.03,0.2139,179.4483,124.1034,8.3793,11.4469,16.1379,5.7718,0.4688,0.2557,98.069
8009,1.8,2.7924,3.1197,2.8291,2.9809,2.634,1.8835,1.1365,1.0575,1.1057,0.8364,1.0179,0.1537,16.7789,0.171,13.1305,0.2071,8.9182,0.4572,4.4382,0.8233,3.3344,0.1054,192.2414,119.931,9.5172,10.2809,20.1724,4.5608,1.0432,0.453,131.8621
8011,1.7017,2.5481,2.3356,2.0361,2.0961,2.3907,1.9279,1.4207,1.4973,1.5696,1.1649,1.0696,0.3171,15.392,0.3427,10.6774,0.3866,6.8352,0.6733,3.5573,1.0986,2.6285,0.214,202.5862,111.2069,10.5172,9.2001,20.1034,4.5706,0.7949,0.3099,127.6552
8013,2.6836,3.5835,4.213,3.7291,3.8036,4.128,3.0304,2.1134,1.9451,1.9215,1.4615,1.7578,0.3407,19.9484,0.3725,16.331,0.4455,11.8271,0.9183,6.4177,1.5176,4.5967,0.1532,180.7241,127.7586,9.5862,9.602,17.2069,5.4947,1.2449,0.5122,124.4138
9002,1.426,2.5764,2.1439,1.8405,1.8392,2.161,1.4531,0.9464,0.8825,0.9859,0.7151,0.6676,0.1253,11.6433,0.1434,9.6492,0.1708,6.6615,0.3342,3.5819,0.6479,2.4893,0.1183,222.6207,103.4138,8.5172,11.9837,12.931,7.1182,0.4402,0.2489,97.6207
9003,1.3406,2.5844,2.049,1.7126,1.7521,2.0042,1.1796,0.7634,0.5855,0.6864,0.5673,0.5208,0.1959,13.871,0.2009,10.8198,0.2184,7.4632,0.2843,3.7165,0.4534,2.4744,0.1677,232.8966,92.6552,4.8966,24.7509,18.4828,5.2253,0.7291,0.2588,119.5172
9004,1.0543,2.0718,2.034,1.8349,1.8616,2.21,1.7194,1.2339,0.9876,0.9617,0.6886,0.5541,0.2034,7.4836,0.2183,6.3771,0.2483,4.9262,0.3716,3.1228,0.6574,2.3123,0.1789,224.1379,119.4483,6.2759,20.0505,9.6552,10.0198,0.3147,0.1266,123.4828
9005,2.2466,3.1787,2.5226,2.1881,2.2777,2.5698,1.9558,1.4431,1.5941,1.5912,1.2123,1.2896,0.5025,20.1948,0.5199,15.0676,0.55,9.3028,0.7537,4.3339,1.1363,3.0154,0.2765,190.7931,110.1724,14.6897,6.2476,21.8621,4.1247,1.3005,0.5218,129.3103
10002,1.3479,2.2669,1.9787,1.7869,1.6766,1.6862,1.2119,0.8126,0.7411,0.7841,0.6067,0.6295,0.1862,9.2992,0.1959,7.682,0.2114,5.4294,0.3295,3.0354,0.5789,2.2005,0.1713,250.4483,96.3793,7.1379,14.8233,14.2069,6.5199,0.3706,0.1976,99.8966
10003,1.1158,2.0741,1.9714,1.815,1.6569,1.7131,1.2725,0.8984,0.7173,0.7847,0.6366,0.538,0.208,5.941,0.2161,5.0932,0.2341,3.8926,0.3278,2.735,0.5724,2.1141,0.1952,245.7586,94.1379,4.7241,26.1959,7.069,13.7333,0.2061,0.0986,89.7586
11001,1.1148,2.1414,2.0238,1.8729,1.8,1.9262,1.4847,1.0523,0.8796,0.908,0.6841,0.5663,0.2208,6.1589,0.2319,5.5952,0.2601,4.5629,0.367,2.9227,0.6528,2.2216,0.197,255.931,106.1379,4.8966,23.6095,9.2069,9.8783,0.2299,0.1156,88.1379
11003,1.3366,2.3656,2.2987,2.0236,2.0556,2.2564,1.8179,1.3084,1.1379,1.1623,0.8646,0.7468,0.283,9.28,0.3085,7.4498,0.3444,5.5403,0.5007,3.2982,0.8422,2.5059,0.2184,241.5517,116.9655,6.2414,16.2725,12.7586,7.1187,0.4442,0.1695,119.931
11004,0.9922,1.9719,2.007,1.8574,1.7812,1.8944,1.4689,1.0545,0.8127,0.8213,0.6684,0.5435,0.2522,6.1018,0.2625,5.1993,0.2833,4.2212,0.3775,2.8092,0.6172,2.1582,0.2233,239.8966,101.931,4.5862,26.0037,8.1724,12.0699,0.2375,0.0884,121.0
12001,2.5667,3.8138,3.5385,3.0289,3.1,3.0521,2.3363,1.5538,1.556,1.6164,1.1905,1.3725,0.2548,13.3543,0.278,11.0204,0.3267,8.55,0.6623,5.1045,1.1943,3.8271,0.1361,212.6552,105.0,8.931,10.8682,17.1034,5.3688,0.8325,0.3494,125.7241
12002,2.3796,3.7705,3.408,2.9479,3.0047,2.8108,2.0783,1.3987,1.3243,1.3772,1.0062,1.1097,0.2481,12.0937,0.268,10.3424,0.3054,8.2473,0.5545,4.8908,0.9943,3.6831,0.1391,235.1034,98.5517,7.7931,12.6818,15.8966,5.7964,0.7542,0.3175,127.7586
12005,3.9165,5.373,4.5326,3.6499,3.7756,3.9624,2.9909,1.9685,1.9649,2.0183,1.4576,1.948,0.281,19.531,0.3052,15.9872,0.354,12.082,0.7398,7.0158,1.4743,5.1026,0.1133,227.7241,99.0345,8.7586,11.2005,18.0,5.2256,1.2716,0.5348,122.8276
12006,2.2798,3.4429,3.098,2.5978,2.6783,2.6073,1.9337,1.3362,1.4332,1.5726,1.152,1.2563,0.2327,15.3181,0.2534,11.0555,0.2953,7.6472,0.5951,4.3808,1.099,3.3448,0.14,226.2414,102.6897,8.5862,11.3095,15.4483,6.0384,0.8178,0.3258,124.3103
12007,3.6634,4.67,4.8042,3.8279,4.0116,4.0153,2.8627,1.7738,1.8658,2.0113,1.5021,2.1315,0.2086,23.5861,0.2334,19.1684,0.2944,13.6093,0.7443,7.0129,1.4575,5.0573,0.0947,201.6897,120.6897,10.1724,9.2117,20.5517,4.5456,1.6357,0.7045,126.9655
12008,2.8576,4.3591,3.3842,3.0344,2.9817,2.6083,1.7325,1.2035,1.151,1.1734,0.8475,0.897,0.1064,19.9962,0.1148,15.1165,0.14,10.4337,0.242,5.5409,0.6974,4.0092,0.0665,271.3103,79.6552,4.5862,22.5798,15.7241,5.8552,1.1215,0.4082,113.5862
12009,3.3877,4.8811,3.7034,3.2563,3.4141,3.0352,2.262,1.4914,1.7073,1.5558,1.1279,1.2526,0.1577,24.0077,0.1758,18.0928,0.214,12.8185,0.4766,6.5152,1.0118,4.5225,0.0854,216.3448,78.1034,11.4483,8.3584,26.5172,3.4476,2.0434,0.8995,138.9655
13001,1.5096,2.71,2.2931,2.0807,1.8783,1.8181,1.2644,0.8898,0.7771,0.7662,0.6092,0.5206,0.1152,10.4203,0.1231,8.1635,0.1457,6.0997,0.2264,3.6383,0.5004,2.5911,0.1075,259.2759,82.931,5.5862,19.0305,17.4828,5.28,0.623,0.2433,130.3103
13004,2.8943,4.3766,4.0429,3.5165,3.5508,3.0534,2.2751,1.5765,1.4312,1.5105,1.0238,1.1997,0.2194,15.7435,0.2407,13.1744,0.2789,10.0025,0.5083,5.9174,1.0361,4.3894,0.1112,239.4828,98.3793,7.6897,13.6999,13.7586,6.9489,0.921,0.3844,127.1379
13005,0.8386,1.9058,1.928,1.7897,1.6262,1.4168,0.8561,0.5296,0.4097,0.448,0.2837,0.2355,0.029,6.7989,0.0318,5.7646,0.0376,4.4957,0.0723,2.878,0.2501,2.0581,0.0397,248.8621,96.3448,4.3103,23.962,8.6897,11.1422,0.2685,0.1399,90.5517
13007,2.453,3.8734,3.2189,2.8209,2.9196,2.5707,1.952,1.364,1.3037,1.3157,0.9638,0.969,0.2221,16.168,0.2433,13.126,0.2754,9.4982,0.4537,5.1125,0.9069,3.683,0.1317,237.9655,107.1379,7.6207,14.0111,16.7241,5.512,0.9955,0.3914,124.5172
13008,2.1588,3.5455,3.3029,2.9483,2.8331,2.6874,2.0896,1.4697,1.2889,1.2969,0.9052,0.9374,0.2509,11.0052,0.2689,9.4822,0.302,7.5705,0.4937,4.7727,0.9256,3.5807,0.1463,245.3793,93.9655,6.1724,18.7437,12.2414,7.5935,0.4919,0.2603,94.5172
14001,0.6756,1.3142,1.6614,1.8346,1.7822,1.5699,1.2091,0.8354,0.6604,0.6203,0.4076,0.3742,0.0983,5.0603,0.1048,4.3985,0.1203,3.5094,0.1907,2.4278,0.4022,1.931,0.1148,214.0345,128.931,4.7586,22.1413,9.7931,9.3152,0.2268,0.1152,92.0345
14002,0.5856,1.4453,1.7496,1.7802,1.6739,1.5052,1.0048,0.6574,0.4722,0.4939,0.3418,0.2648,0.0503,5.0518,0.0534,4.4283,0.0621,3.5958,0.1002,2.5578,0.2884,1.9407,0.0651,230.6207,105.0345,3.3793,34.8621,6.6207,15.7169,0.1852,0.0937,87.1034
14005,0.2948,0.7613,1.14,1.3791,1.3902,1.2352,0.8702,0.5464,0.3677,0.3116,0.2008,0.1575,0.0195,4.0853,0.0208,3.651,0.0248,2.949,0.0478,1.9704,0.1633,1.4984,0.0349,211.1034,129.4138,3.7241,30.4598,6.3103,14.5361,0.1343,0.0723,76.5517
15006,3.4003,4.9327,5.4419,5.1536,5.0549,4.1819,3.131,2.2716,1.9566,1.9845,1.5808,2.0179,0.6435,13.2279,0.674,12.3423,0.7354,10.5739,1.074,7.1211,1.5966,5.7153,0.2162,241.3448,118.6207,6.2414,18.9519,10.9655,8.3729,0.5496,0.2954,89.2759
15007,4.4831,6.2887,7.3567,7.2802,7.1823,5.954,4.5457,3.4499,2.9441,2.7862,2.2198,3.0164,0.9501,17.8675,1.0027,16.6919,1.1029,14.7362,1.6359,9.8349,2.3236,7.9351,0.2313,238.1724,115.4483,8.1724,12.1543,11.7241,7.959,0.8179,0.4527,92.069
15010,1.5503,2.662,2.8798,2.7922,2.8808,2.5815,2.0027,1.4535,1.3363,1.2209,0.7803,0.7496,0.1966,10.0953,0.2178,9.01,0.2511,7.4565,0.4476,4.3137,0.8482,3.2526,0.1343,234.069,123.2759,7.8621,14.7387,16.7586,5.5678,0.6825,0.2802,127.6552
15012,4.143,5.5717,5.9916,5.5794,5.2921,4.7509,3.2964,2.2048,1.8493,1.9929,1.6152,2.5048,0.519,13.2586,0.5485,12.1403,0.6112,10.7931,0.9882,7.9073,1.5754,6.3057,0.1639,266.5862,99.3448,6.7586,14.632,11.1379,8.3859,0.684,0.3433,122.8621
15013,3.3327,5.1087,4.9539,4.3617,4.3463,3.1039,2.1956,1.3872,1.1033,1.1381,0.7497,1.3157,0.1138,21.9183,0.1182,17.1494,0.1344,12.5208,0.2302,6.9847,0.692,5.2651,0.0492,263.3103,98.6552,4.1724,27.7644,16.7586,5.5232,1.6523,0.5438,99.0345
15014,3.0031,4.1735,4.0277,3.4336,3.5235,2.9442,2.0756,1.481,1.6249,1.6618,1.2421,1.5519,0.1984,19.0743,0.2192,15.0743,0.2681,11.1082,0.6275,5.8937,1.1801,4.3296,0.1044,197.8966,105.3103,10.6897,8.7403,22.931,4.0048,1.5885,0.6755,134.4138
15016,6.549,8.448,9.2788,8.6231,8.1604,6.5481,4.6343,3.2622,2.8202,2.96,2.4597,4.2455,0.5333,25.2195,0.5766,23.4074,0.675,19.6054,1.3669,12.4789,2.3252,9.7456,0.1187,229.4138,118.2069,7.2759,13.0875,9.2759,9.9806,0.9549,0.6149,78.2069
15021,0.7109,1.8544,2.3664,2.4465,2.2701,2.0044,1.3201,0.8611,0.5896,0.5887,0.3343,0.277,0.0621,4.8696,0.0659,4.7226,0.0749,4.3235,0.1267,3.3432,0.3661,2.6195,0.0594,225.3103,103.0345,2.8966,35.8816,4.1379,22.8174,0.1124,0.0677,54.7931
15023,3.4108,5.3249,4.9854,4.2825,4.3788,3.2901,2.2252,1.353,1.1143,1.2283,0.6396,1.2476,0.0529,20.4484,0.0574,16.5017,0.0699,12.8562,0.1503,7.3049,0.6382,5.3889,0.0251,254.7931,93.2414,4.5172,25.5726,15.8966,5.8573,1.4206,0.5557,111.3793
15024,7.4423,9.4291,10.7406,9.3364,8.8957,6.6184,4.5826,2.9023,2.317,2.4459,2.3126,5.114,0.2672,39.5781,0.2837,32.2026,0.323,24.9652,0.8129,14.5617,1.8143,11.0458,0.0538,261.6897,96.3793,8.6207,10.9896,23.9655,3.832,3.9684,1.763,120.0345
15025,2.8092,4.0713,3.8748,3.3558,3.3622,2.7987,1.9984,1.425,1.4705,1.5462,1.132,1.3449,0.2403,15.6362,0.2598,13.1257,0.3003,10.0658,0.5662,5.6357,1.0797,4.1547,0.1238,232.2069,91.7586,9.4828,10.1145,18.4138,5.0575,1.1296,0.4719,130.1724
15030,0.9694,2.0075,2.0873,1.9911,1.7996,1.5692,1.0461,0.7087,0.6003,0.6502,0.4436,0.3884,0.0782,6.3381,0.0842,5.7394,0.0958,4.693,0.1584,3.0302,0.3953,2.2431,0.0843,258.4828,112.3103,4.3448,23.3594,10.3103,9.5449,0.2828,0.1414,89.5172
15039,3.751,4.728,4.7692,3.7722,3.8978,3.9974,2.7631,1.6828,1.8933,1.9454,1.48,2.166,0.1289,29.4594,0.1473,22.4801,0.1942,15.4529,0.6867,7.3624,1.4034,5.1359,0.0636,160.0345,117.4138,10.8621,8.4336,24.7931,3.7041,2.3469,0.9875,131.3793
16001,4.1158,5.6686,6.0087,5.5672,5.1988,3.9861,2.7901,1.9016,1.6705,1.701,1.2827,2.1477,0.307,15.3546,0.3234,13.8842,0.3556,11.9192,0.5756,7.843,1.2096,6.2175,0.1035,269.2069,106.7586,5.6552,20.0932,14.7586,6.2967,1.0903,0.4449,115.5862
16003,5.9004,7.3267,8.0126,6.9047,6.5916,4.8305,3.3156,2.1919,2.2942,2.0412,1.6383,3.4355,0.1225,41.5366,0.1348,30.1126,0.1632,20.8234,0.4935,11.1942,1.4143,8.2867,0.0361,237.8276,106.7241,9.1724,11.3216,27.6897,3.3079,4.0282,1.8194,129.8966
16004,3.5373,5.1795,5.5831,5.1811,4.8376,3.7817,2.6953,1.8791,1.701,1.6909,1.2633,1.8558,0.3077,15.8481,0.3278,13.8764,0.3774,11.1506,0.6872,7.3406,1.2369,5.7712,0.1163,267.4483,107.2414,6.7241,17.2616,12.3793,7.3754,0.7596,0.4254,94.5172
17001,3.6284,5.0552,5.3208,5.0203,4.6555,3.3723,2.3777,1.6688,1.5194,1.563,1.1229,2.0695,0.526,27.3296,0.545,20.0575,0.5671,13.7765,0.7006,7.5303,1.1077,5.6138,0.1839,243.2759,90.0,6.6552,19.8264,17.5172,5.1765,2.0339,0.7145,104.5517
17003,1.9991,3.1766,3.6321,3.6126,3.3858,2.6808,2.065,1.409,1.3214,1.285,0.9413,1.2181,0.3024,16.8421,0.32,11.5591,0.3528,8.3266,0.5637,4.9803,0.932,3.8406,0.1597,235.0345,92.4483,11.069,9.3308,21.2069,4.2689,1.1922,0.5397,140.3448
17004,0.7513,1.3959,1.7796,2.054,1.9406,1.7085,1.3488,0.9198,0.8198,0.7414,0.4484,0.4194,0.0727,6.0051,0.0786,5.2089,0.0963,4.1435,0.1906,2.7222,0.4379,2.1493,0.0811,204.8276,127.2414,5.8276,17.4943,11.6897,7.5548,0.2735,0.155,96.9655
17005,2.2397,3.3665,3.3772,3.0649,2.7384,2.0392,1.3517,0.8424,0.9085,1.139,0.737,1.1821,0.1965,16.2687,0.206,11.7385,0.218,8.4182,0.3117,4.795,0.6332,3.5423,0.1154,238.3448,85.1034,11.8621,8.7096,19.5172,4.6846,1.143,0.5392,138.6897
17015,3.0401,4.4562,4.3989,3.9739,3.7991,2.7903,1.7831,1.0691,1.3133,1.3971,0.8651,1.4274,0.0495,24.8111,0.0548,18.0779,0.0663,11.9692,0.1987,6.2918,0.7238,4.6853,0.0268,240.3793,112.6897,9.931,10.3045,18.3448,5.0249,1.5907,0.7145,132.1724
17018,0.9885,1.7025,2.2309,2.5616,2.5623,2.1766,1.7341,1.3124,1.1472,1.0272,0.698,0.632,0.2242,8.5987,0.2373,6.6422,0.2602,5.1188,0.3817,3.2959,0.6948,2.6709,0.1692,212.2069,133.0,5.5172,21.0796,14.0,6.6656,0.4978,0.1945,128.7931
18001,3.3601,4.9945,5.347,4.9068,4.5866,3.5935,2.4655,1.6026,1.5177,1.4874,1.09,1.6788,0.1811,19.9955,0.1998,16.6182,0.2403,12.2738,0.5031,7.3406,1.024,5.5835,0.0791,242.1379,104.4483,9.2759,13.2512,18.7931,4.9134,1.5782,0.6783,131.7241
18002,2.7534,4.2302,4.2353,3.9642,3.6479,2.7356,1.9169,1.3533,1.3555,1.3654,0.9326,1.3648,0.4553,18.7624,0.4612,15.4115,0.4851,10.9014,0.5925,5.9549,0.9231,4.4979,0.1971,244.7586,112.6552,4.4138,28.0864,9.9655,9.0381,0.9532,0.3594,68.2069
18003,5.5844,7.3561,8.1611,7.52,6.6882,5.0783,3.5463,2.378,1.9197,1.9928,1.6629,3.2288,0.3522,22.2816,0.365,20.1913,0.4009,16.8063,0.6763,10.8501,1.4631,8.3487,0.0883,280.8276,111.8276,4.9655,19.3481,12.3793,7.5568,1.1405,0.6171,76.5862
18008,7.012,8.6421,9.5893,8.4298,7.9365,6.2985,4.445,3.1952,3.078,3.1032,2.6705,4.7885,0.0974,34.1834,0.1173,30.0276,0.1871,22.7156,1.2041,13.2528,2.3255,9.9475,0.0322,191.2414,116.5517,10.931,8.5842,16.1724,5.7681,1.8574,1.2413,88.2414
18010,4.4931,5.7238,6.1824,5.5621,5.0064,3.717,2.3412,1.4262,1.4188,1.5034,1.2208,2.5559,0.5139,17.1012,0.5175,15.5981,0.5231,13.2826,0.5536,8.6585,0.9943,6.4456,0.155,199.931,97.6207,8.1724,12.2669,13.6552,6.8203,1.1511,0.5564,80.4138
18011,4.5568,6.1457,6.7873,6.2095,5.7004,4.1406,2.9283,1.9804,1.5904,1.5149,1.2426,2.5246,0.4439,20.6191,0.45,18.1904,0.4686,14.7232,0.619,9.2154,1.1268,7.016,0.126,287.1724,114.8276,5.2759,21.1946,13.3793,6.8971,1.2753,0.5612,77.4138
18014,3.4109,4.9784,5.3427,4.9937,4.4733,3.2686,2.1924,1.3389,1.1597,1.2505,0.9081,1.6706,0.2864,23.2113,0.3027,16.9655,0.3231,12.1773,0.4365,7.3858,0.8126,5.5721,0.1126,240.4828,78.6552,9.6207,13.976,15.931,5.7556,1.4991,0.6977,133.4138
19001,1.3432,2.5841,2.8076,2.6227,2.3393,1.8145,1.203,0.6902,0.5996,0.765,0.45,0.584,0.0587,11.782,0.0647,9.7186,0.0771,6.9266,0.1784,3.9384,0.4135,2.9077,0.0505,244.069,101.8276,6.8276,16.3838,17.3793,5.2374,0.618,0.3958,106.1379
19006,1.3506,2.5665,2.623,2.4201,2.1599,1.7534,1.102,0.6538,0.4483,0.7174,0.4427,0.5013,0.0593,9.8475,0.0638,7.5929,0.072,5.7413,0.1208,3.5954,0.3581,2.7143,0.0512,243.5862,85.6207,3.7586,30.8612,11.931,8.168,0.4957,0.2118,128.4138
19017,0.5357,1.4934,1.919,1.9515,1.7842,1.4139,0.819,0.3906,0.2494,0.3313,0.1312,0.1614,0.0031,9.5333,0.0044,6.8526,0.0064,4.9544,0.0221,2.871,0.1138,2.1238,0.0058,222.6207,111.8276,6.2759,16.4516,13.8966,6.7333,0.477,0.2528,142.7241
19020,2.6691,3.6933,3.5213,3.1005,2.8287,2.1369,1.3961,0.8043,1.2309,1.4256,0.9027,1.5518,0.0305,22.2811,0.032,15.0189,0.0359,9.809,0.1961,5.3658,0.6997,3.8027,0.0173,192.2069,92.7241,19.1034,4.8747,33.1034,2.7288,1.9922,1.1149,160.8966
20002,0.1708,0.3338,0.4612,0.5922,0.6825,0.7192,0.5214,0.2802,0.1891,0.1663,0.0855,0.0692,0.0071,3.0636,0.0081,2.5167,0.0115,1.8352,0.0247,1.0873,0.0834,0.7758,0.029,214.3448,146.9655,5.1379,21.7492,10.3103,8.925,0.1152,0.067,96.7586
20003,0.3633,0.8534,1.1741,1.3429,1.3534,1.2791,0.8627,0.4694,0.3169,0.3275,0.1589,0.1278,0.0123,6.3287,0.0142,5.0794,0.0201,3.7908,0.0449,2.1255,0.1626,1.5462,0.0252,202.2759,133.3448,5.3448,21.4561,13.7586,6.6513,0.3183,0.1469,136.8966
20007,0.6268,1.3931,1.623,1.6441,1.5705,1.4679,0.9963,0.6064,0.4019,0.4678,0.2871,0.2326,0.0389,7.8317,0.0451,6.2077,0.0528,4.4869,0.096,2.5821,0.2603,1.885,0.0526,237.4828,117.1379,4.8276,25.581,9.7586,9.8284,0.3207,0.1351,129.1379
21003,1.5968,3.0426,3.5868,3.6421,3.4196,2.8441,2.0696,1.3519,1.0804,1.112,0.734,0.7468,0.1575,11.0841,0.1738,9.5281,0.2009,7.4861,0.3914,4.8732,0.7567,3.8885,0.0962,232.4828,111.2069,6.4828,16.3306,9.4483,10.5493,0.4204,0.2557,97.3448
21006,1.8517,3.4906,3.8923,3.7724,3.5662,2.9023,2.0773,1.3122,1.0473,1.1001,0.7121,0.7609,0.1287,12.4255,0.1439,10.8122,0.1695,8.4731,0.3666,5.3108,0.7243,4.1351,0.0765,237.0,98.1724,6.3793,17.2831,10.5862,8.9954,0.5154,0.3167,97.3793
