catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
1001,2.0788,3.2007,3.6165,3.0644,2.7226,1.7782,1.1492,0.5791,0.4025,0.3213,0.3371,0.7651,0.0607,13.1687,0.0621,10.8694,0.0671,8.2466,0.0949,5.1012,0.26,3.6571,0.04,286.9667,93.1333,4.5333,25.5407,16.0333,6.671,0.9427,0.3461,114.4
2001,2.317,3.4862,4.3377,3.8965,3.4208,2.2963,1.7727,1.1465,0.8137,0.6033,0.5553,0.8782,0.2446,16.1054,0.2517,12.5948,0.2623,9.2303,0.33,5.7408,0.5497,4.2959,0.1241,282.6,92.2,5.4667,23.2262,19.5333,5.2236,1.2199,0.4687,123.7333
2002,3.1652,4.2498,5.2374,4.5686,3.9225,2.5271,1.8728,1.1142,0.6597,0.5995,0.6738,1.2434,0.092,20.7346,0.0944,16.5431,0.0984,11.2709,0.1445,6.8899,0.5019,5.1929,0.0399,295.5667,97.5333,7.9667,13.9436,21.3,4.5746,1.1861,0.7796,109.8667
3003,6.2986,6.5442,8.8415,8.386,6.6231,4.8173,3.2472,2.313,1.0579,1.484,1.9281,3.8313,0.0309,40.1845,0.0345,26.7,0.0452,18.8992,0.2975,11.8884,1.1637,8.8557,0.0093,276.2,111.7333,10.6667,8.2989,32.1667,3.2489,3.1068,2.0348,154.2667
4001,4.9248,6.1353,9.068,9.1685,7.2682,5.2188,4.1325,3.1142,2.0346,1.6056,1.7538,2.815,0.9492,21.6389,0.9661,19.292,1.0026,15.9597,1.2096,11.5274,1.6731,8.9053,0.2127,301.5667,93.7,3.9,36.0892,9.8,13.6213,0.7128,0.392,94.8
4003,2.7073,4.3142,6.4036,5.656,4.6498,3.1531,2.5224,1.706,1.2197,0.8262,0.6713,0.9443,0.3871,21.4265,0.3984,17.0483,0.4178,12.6308,0.5049,8.0759,0.7101,5.9935,0.1441,256.1,92.1,5.5333,23.3779,15.7667,6.6869,1.6125,0.517,104.1
4005,6.6161,7.7232,11.459,10.5366,7.8268,5.1838,3.7483,2.6206,1.336,1.2586,1.6982,3.8864,0.9316,41.7938,0.9347,30.9157,0.9383,23.3494,0.9749,14.8068,1.2891,10.9327,0.1799,294.9667,88.3,9.1333,11.7761,21.6333,4.9892,3.4885,1.5209,121.7667
4006,7.3909,8.1449,11.6525,10.9536,8.3168,5.6694,4.0426,2.9568,1.4383,1.5395,2.1511,4.7185,0.6171,40.4263,0.621,31.2531,0.6333,24.0316,0.7753,15.3669,1.4508,11.3809,0.1124,304.7,86.5,9.3667,10.7859,20.0667,5.5423,2.8499,1.491,133.0
5003,5.6945,7.5176,11.7149,12.127,9.7036,7.2006,5.8498,4.7668,3.4529,2.782,2.6379,3.7069,1.993,28.0868,2.0321,24.551,2.0837,21.2892,2.3357,15.3376,2.7538,11.6908,0.3307,293.6333,92.6,6.6,18.0736,9.6,14.244,1.0679,0.4962,128.5
6007,4.4514,6.0157,9.224,9.4626,7.6058,5.4242,4.3987,3.4112,2.4173,2.0104,2.1158,2.828,1.0733,20.0427,1.0975,18.9442,1.1614,16.8382,1.5154,12.0694,2.0115,9.225,0.2396,293.3667,94.5333,5.7667,19.1742,9.7333,13.5992,0.7379,0.4225,83.7667
6008,3.2509,5.0624,7.2461,6.3648,4.8328,2.749,1.8893,0.818,0.3767,0.1769,0.2749,1.1246,0.0108,24.6355,0.0112,20.6747,0.012,15.2653,0.024,9.2592,0.1676,6.8454,0.0042,296.6667,82.4,4.6333,29.9482,13.8333,7.504,1.3082,0.7248,87.3
7001,3.1152,4.1196,5.4356,4.8501,4.1182,3.0296,2.2398,1.624,1.464,1.3936,1.3755,1.6929,0.5486,23.8661,0.5606,17.1866,0.5842,11.9849,0.739,7.0032,1.1536,5.2802,0.2055,284.2333,101.1333,10.1,8.4949,25.4333,4.1226,1.8617,0.8919,146.3667
7002,2.6138,3.5003,4.2124,3.7143,3.2371,2.4703,1.7337,1.1552,1.0977,1.0819,1.0687,1.2279,0.1763,19.8952,0.1848,13.9452,0.2026,9.5406,0.3376,5.613,0.7928,4.2265,0.09,277.2667,90.5667,8.5333,11.5257,19.6,5.2702,1.1262,0.5393,139.7333
7003,0.6824,1.2157,1.4878,1.5186,1.7314,1.6798,1.2912,0.8981,0.8736,0.6507,0.4694,0.3911,0.0737,8.7002,0.0809,7.0361,0.0956,4.8401,0.1971,2.707,0.404,1.9459,0.0852,246.8667,132.9,8.0667,15.7868,13.1333,6.8198,0.3463,0.1957,99.3333
7005,1.7615,2.2859,2.3425,2.0659,2.1157,1.6941,1.1985,0.8598,0.9351,0.8419,0.7419,0.7129,0.2261,17.2311,0.2287,11.8054,0.2365,7.7834,0.3026,3.9552,0.573,2.7012,0.1658,240.7333,108.4,7.7333,15.2971,17.0333,5.5507,0.9886,0.3439,112.3
7006,1.3088,1.6664,1.8323,1.7983,2.0128,1.9315,1.6584,1.3732,1.5024,1.2483,0.9766,0.8104,0.1438,11.9588,0.1574,9.5616,0.1897,6.2827,0.4117,3.2864,0.8275,2.3849,0.1272,256.9,155.3,15.4667,5.7661,19.6,4.3633,0.6443,0.393,107.1
8004,2.0639,3.0869,3.4645,3.2563,3.0493,2.6623,2.2688,1.5466,1.564,1.4701,1.2572,1.1829,0.3509,14.167,0.3744,10.0989,0.4221,7.3006,0.6849,4.5788,1.1342,3.6192,0.1879,274.1333,112.7667,10.2333,11.1976,20.7,4.3748,0.8233,0.38,141.6
8005,1.672,2.6636,4.2589,4.8503,4.3902,3.4387,2.8811,2.2305,1.7826,1.4499,1.2253,1.1722,0.7522,9.3393,0.7656,8.6321,0.8014,7.4655,0.9579,5.6677,1.2535,4.6344,0.3021,279.3,112.3667,5.3667,28.6929,8.9,14.8722,0.3496,0.1897,96.7
8006,1.4188,2.219,3.1019,3.2921,3.0807,2.4879,2.1777,1.6088,1.4511,1.2259,0.979,0.901,0.331,7.8767,0.35,6.9718,0.3925,5.6029,0.6149,4.0501,0.9788,3.2995,0.1956,275.4667,114.3333,7.9,15.8107,12.6667,7.4091,0.3466,0.2068,104.2667
